QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Commenting,"(0.10049834608611563, 'Categorize')","(0.19195362226442267, 'PDF')","(0.2016729142159846, 'Assessing')","(0.2041293908006433, 'SuggestedLiterature')","(0.22229267416810447, 'Selector')","(0.22613322644090061, 'HTML')","(0.2321718250309621, 'TXT')","(0.26529101942471783, 'SentimentAnalysis')","(0.3260820214156971, 'Replying')","(0.4195117238777901, 'Autocomplete')","(0.42286018358656496, 'Classifying')","(0.44845701773284136, 'URN')","(0.4599107075122408, 'SidebarNavigation')","(0.6098942081678571, 'MoodleReport')","(0.6184279020620687, 'URL')","(0.6269180969179128, 'MoodleProvider')","(0.6333886725715523, 'Hierarchy')","(0.6475213823402057, 'WebAnnotationClient')","(0.6524689543802928, 'Alphabetical')","(0.6524689543802928, 'Number')","(0.6527064824433606, 'MoodleResourceBased')","(0.6627030015258699, 'Date')","(0.6686676269557952, 'Export')","(0.6728173805941386, 'AnnotationList')","(0.6739758061511691, 'Canvas')","(0.6739758061511691, 'LastAnnotation')","(0.6765471939973796, 'MoodleComment')","(0.6779777231791406, 'TextSummary')","(0.6787093373548141, 'Remote')","(0.6789483173641886, 'JSON')","(0.6803836334678797, 'Dropbox')","(0.6825112149109545, 'MoodleConsumer')","(0.6831810830473144, 'Neo4J')","(0.6833243661320977, 'AnnotatedPDF')","(0.6837124850420127, 'ScienceDirect')","(0.683776751330057, 'DOI')","(0.6838743505843188, 'Delete')","(0.6838743505843188, 'Update')","(0.683922168189587, 'Create')","(0.6844090485772121, 'ACM')","(0.684490584412854, 'Springer')","(0.6845799441691183, 'ImportAnnotations')","(0.6853802853221851, 'DeleteAll')","(0.6863448141178998, 'PreviousAssignments')","(0.6867910519875189, 'MoodleResource')","(0.6875670783106493, 'UserFilter')","(0.6876320344796474, 'ImportCodebook')","(0.6876610903806778, 'Hosting')","(0.6878279391720007, 'Codebook')","(0.6885566062609962, 'BrowserStorage')","(0.6885840889547249, 'GoogleSheetConsumer')","(0.6887061077441796, 'Multivalued')","(0.6887886469904559, 'BuiltIn')","(0.6888102773129064, 'ExportCodebook')","(0.6889872068919567, 'Hypothesis')","(0.6890061259154225, 'CodebookDelete')","(0.6891743487274784, 'RenameCodebook')","(0.6900578218078559, 'AnnotationServer')","(0.6900635787669044, 'Manual')","(0.6901876744738562, 'ApplicationBased')","(0.6902683649888071, 'GoogleSheetProvider')","(0.691177551244624, 'CodebookUpdate')","(1, 'Commenting')"
CodebookDelete,"(0.026854732450927746, 'RenameCodebook')","(0.1659180809180107, 'ExportCodebook')","(0.17460566085274298, 'Manual')","(0.47633350164801475, 'Neo4J')","(0.4855256983562839, 'MoodleConsumer')","(0.49518870132750453, 'Autocomplete')","(0.5232420921357207, 'PreviousAssignments')","(0.5537656068025576, 'Delete')","(0.5537656068025576, 'Update')","(0.5537738905314582, 'Create')","(0.5545204641569564, 'UserFilter')","(0.5637528458155727, 'MoodleResource')","(0.5661459481033444, 'DeleteAll')","(0.567249071623581, 'ImportCodebook')","(0.5775064147617671, 'Selector')","(0.5949974066025431, 'JSON')","(0.6022154145256711, 'ImportAnnotations')","(0.6043567767945521, 'Remote')","(0.6063147919244499, 'SidebarNavigation')","(0.6071325939180794, 'Replying')","(0.6113976020088283, 'MoodleProvider')","(0.6238016580000136, 'AnnotatedPDF')","(0.6244974594377253, 'MoodleReport')","(0.6484039786978055, 'Multivalued')","(0.6545180658419738, 'URL')","(0.6569814043273607, 'CodebookUpdate')","(0.6635332904920298, 'BuiltIn')","(0.6697790323420265, 'Hierarchy')","(0.6740801728112679, 'WebAnnotationClient')","(0.6770737150849864, 'Alphabetical')","(0.6770737150849864, 'Number')","(0.677105595064958, 'MoodleResourceBased')","(0.6822818104605892, 'Date')","(0.6829382187528561, 'HTML')","(0.6849454829912831, 'Export')","(0.6851819013876117, 'PDF')","(0.6864211807679284, 'AnnotationList')","(0.686821955229214, 'Canvas')","(0.686821955229214, 'LastAnnotation')","(0.6868219552293315, 'Assessing')","(0.6869598528145078, 'TXT')","(0.6876643456463449, 'MoodleComment')","(0.6876903267076817, 'SentimentAnalysis')","(0.6877580205453921, 'URN')","(0.6880162110993155, 'Categorize')","(0.6881079837650057, 'TextSummary')","(0.6888223681691739, 'Dropbox')","(0.6890061259154225, 'Commenting')","(0.6897920537314495, 'DOI')","(0.6898234864525021, 'ScienceDirect')","(0.6898602055615651, 'SuggestedLiterature')","(0.6899725510140209, 'ACM')","(0.6899959127074178, 'Springer')","(0.6905251604598897, 'Classifying')","(0.6910006722945536, 'Hosting')","(0.6912031799197993, 'Codebook')","(0.6912355669312584, 'BrowserStorage')","(0.6913079849183708, 'GoogleSheetConsumer')","(0.6914617858605121, 'Hypothesis')","(0.6917785629450622, 'AnnotationServer')","(0.6918297924478669, 'ApplicationBased')","(0.6919635358199341, 'GoogleSheetProvider')","(1, 'CodebookDelete')"
Hosting,"(0.01927074367427655, 'Springer')","(0.019291086251297187, 'ACM')","(0.114241906408154, 'URN')","(0.41978562906788797, 'Neo4J')","(0.4414382415001176, 'Categorize')","(0.47183248031465347, 'MoodleProvider')","(0.5620523579155663, 'Manual')","(0.5854842688247237, 'AnnotationServer')","(0.6326916573800989, 'Remote')","(0.6370744950704603, 'ScienceDirect')","(0.6385433336747424, 'Hypothesis')","(0.6515230289594427, 'URL')","(0.6711403565759638, 'WebAnnotationClient')","(0.6742179758701946, 'Alphabetical')","(0.6742179758701946, 'Number')","(0.6742711147091552, 'MoodleResourceBased')","(0.6797752486222934, 'Date')","(0.6804943873426287, 'HTML')","(0.6827200091909544, 'Export')","(0.6829735946134952, 'PDF')","(0.6844583923929642, 'AnnotationList')","(0.6849373831652521, 'Canvas')","(0.6849373831652521, 'LastAnnotation')","(0.6849373831851284, 'Assessing')","(0.685063833509638, 'TXT')","(0.6859663458047568, 'MoodleComment')","(0.6859794264680021, 'SentimentAnalysis')","(0.6865219175835906, 'TextSummary')","(0.6870006533833153, 'JSON')","(0.6874387896766977, 'Dropbox')","(0.6876610903806778, 'Commenting')","(0.6881828079285441, 'Autocomplete')","(0.6884006347803631, 'MoodleConsumer')","(0.6886069861979178, 'AnnotatedPDF')","(0.6887284088050107, 'DOI')","(0.6887660775664289, 'Delete')","(0.6887660775664289, 'Update')","(0.6887845545255766, 'Create')","(0.6888208196804222, 'SuggestedLiterature')","(0.6888539277802889, 'Selector')","(0.6892205851877559, 'ImportAnnotations')","(0.6893144503523969, 'Replying')","(0.6894780215167777, 'DeleteAll')","(0.6895342857612818, 'MoodleReport')","(0.6896764323293284, 'Classifying')","(0.689810491884257, 'PreviousAssignments')","(0.6900652340446702, 'MoodleResource')","(0.6901452532095058, 'SidebarNavigation')","(0.6902639288602708, 'UserFilter')","(0.6905972770646474, 'ImportCodebook')","(0.6906149725054427, 'Codebook')","(0.6907060584857567, 'BrowserStorage')","(0.6907907251755979, 'GoogleSheetConsumer')","(0.6908513718172486, 'Multivalued')","(0.6909964548844001, 'RenameCodebook')","(0.6910006722945536, 'CodebookDelete')","(0.6910042798538999, 'ExportCodebook')","(0.691141169958666, 'BuiltIn')","(0.6915042070187449, 'ApplicationBased')","(0.6916595575188919, 'GoogleSheetProvider')","(0.6917762884681778, 'Hierarchy')","(0.6921472362463508, 'CodebookUpdate')","(1, 'Hosting')"
MoodleComment,"(0.05574496589299957, 'MoodleResourceBased')","(0.07400015989984401, 'MoodleResource')","(0.20698393067009915, 'MoodleReport')","(0.28115773662423593, 'MoodleConsumer')","(0.34307953148432824, 'MoodleProvider')","(0.5743078774245947, 'Autocomplete')","(0.6053016990309792, 'URL')","(0.6329043542000345, 'WebAnnotationClient')","(0.6382436835592562, 'Alphabetical')","(0.6382436835592562, 'Number')","(0.6510268515486465, 'Date')","(0.6529217661854483, 'HTML')","(0.6589774734874543, 'Export')","(0.659475618703367, 'PDF')","(0.6650707328447437, 'AnnotationList')","(0.6664915665474498, 'TXT')","(0.6667533559892891, 'Canvas')","(0.6667533559892891, 'LastAnnotation')","(0.6667533559906245, 'Assessing')","(0.6702021689731871, 'SentimentAnalysis')","(0.670509654160425, 'URN')","(0.6713264157473549, 'Categorize')","(0.6725982494564882, 'TextSummary')","(0.6730686666907514, 'Remote')","(0.6736881489493655, 'JSON')","(0.6760906195988481, 'Dropbox')","(0.6765471939973796, 'Commenting')","(0.6795649974014026, 'Neo4J')","(0.6796602303578165, 'Selector')","(0.680105505429842, 'AnnotatedPDF')","(0.6806477796035206, 'ScienceDirect')","(0.6809066161686379, 'DOI')","(0.6810423904833933, 'Delete')","(0.6810423904833933, 'Update')","(0.6811088451478928, 'Create')","(0.681238995757218, 'SuggestedLiterature')","(0.681447088211323, 'ImportAnnotations')","(0.6815802292545854, 'Replying')","(0.6817829382342868, 'ACM')","(0.6818953604032367, 'Springer')","(0.6827102659735231, 'Classifying')","(0.6827353811832748, 'DeleteAll')","(0.6842230067760975, 'PreviousAssignments')","(0.6844260093912107, 'SidebarNavigation')","(0.6853023429228161, 'ImportCodebook')","(0.6857357421544075, 'Codebook')","(0.6859663458047568, 'Hosting')","(0.6860260259120581, 'UserFilter')","(0.6868263135422512, 'BuiltIn')","(0.6871545634943048, 'GoogleSheetConsumer')","(0.6871782465900833, 'ExportCodebook')","(0.6873006831950565, 'Multivalued')","(0.6873022215325547, 'BrowserStorage')","(0.6876271030601249, 'Hypothesis')","(0.6876643456463449, 'CodebookDelete')","(0.6880841535196238, 'RenameCodebook')","(0.6886037386842598, 'Hierarchy')","(0.6886988651157664, 'Manual')","(0.6891811277264028, 'AnnotationServer')","(0.6891977325657068, 'GoogleSheetProvider')","(0.6893401197256621, 'ApplicationBased')","(0.6903606152466915, 'CodebookUpdate')","(1, 'MoodleComment')"
SidebarNavigation,"(0.10116996662970391, 'Multivalued')","(0.10775264540847204, 'Autocomplete')","(0.12833137491755825, 'Classifying')","(0.24533193942484077, 'Replying')","(0.26131943816588954, 'Export')","(0.27617171417812886, 'Hierarchy')","(0.29499568213892174, 'ImportAnnotations')","(0.30223233642492464, 'Selector')","(0.3125732873822049, 'MoodleReport')","(0.3929540222748146, 'Alphabetical')","(0.3929540222748146, 'Number')","(0.39752239834725134, 'Delete')","(0.39752239834725134, 'Update')","(0.3975340877689494, 'Create')","(0.3986093418423292, 'UserFilter')","(0.4311832296300294, 'DeleteAll')","(0.4599107075122408, 'Commenting')","(0.4788261315344227, 'Categorize')","(0.5034256570237461, 'Codebook')","(0.5078691922530121, 'JSON')","(0.5141074412462182, 'TXT')","(0.5196269218544693, 'PDF')","(0.5271542270711235, 'Assessing')","(0.5303774778992906, 'SuggestedLiterature')","(0.5307467562435522, 'Remote')","(0.5602214981206948, 'HTML')","(0.5722122759910309, 'SentimentAnalysis')","(0.5747870400975785, 'AnnotatedPDF')","(0.5938260044759351, 'ExportCodebook')","(0.6063147919244499, 'CodebookDelete')","(0.6066032413284421, 'URN')","(0.6164374737140601, 'MoodleProvider')","(0.6200200447024624, 'BuiltIn')","(0.6237978650112544, 'ImportCodebook')","(0.6249279992042365, 'URL')","(0.6598139070575524, 'WebAnnotationClient')","(0.66528415260973, 'MoodleResourceBased')","(0.6746810970426255, 'Date')","(0.6821921829899265, 'AnnotationList')","(0.6829145981205744, 'Canvas')","(0.6829145981205744, 'LastAnnotation')","(0.6844260093912107, 'MoodleComment')","(0.6852166831706523, 'TextSummary')","(0.6864786104386964, 'Dropbox')","(0.6878022581536599, 'MoodleConsumer')","(0.6881248895613985, 'Neo4J')","(0.6881572983905586, 'DOI')","(0.6882108012440122, 'ScienceDirect')","(0.6884635333093828, 'ACM')","(0.6885029904589115, 'Springer')","(0.6894927184431134, 'PreviousAssignments')","(0.6898037928949758, 'MoodleResource')","(0.6901452532095058, 'Hosting')","(0.6905181321550937, 'BrowserStorage')","(0.6906225000423856, 'GoogleSheetConsumer')","(0.6908455321842188, 'RenameCodebook')","(0.6908541777199616, 'Hypothesis')","(0.6913336778081816, 'AnnotationServer')","(0.6914078558800203, 'ApplicationBased')","(0.6915834475678324, 'GoogleSheetProvider')","(0.6915991379560733, 'Manual')","(0.692106145923171, 'CodebookUpdate')","(1, 'SidebarNavigation')"
MoodleProvider,"(0.27031944106698297, 'MoodleResource')","(0.2981960779423064, 'GoogleSheetConsumer')","(0.3120533159085231, 'GoogleSheetProvider')","(0.3175644831821428, 'MoodleConsumer')","(0.34307953148432824, 'MoodleComment')","(0.3527588830593176, 'MoodleResourceBased')","(0.3940815801110171, 'MoodleReport')","(0.41926317158443205, 'Neo4J')","(0.43812853583342815, 'Autocomplete')","(0.4641261611217598, 'URN')","(0.47183248031465347, 'Hosting')","(0.5012585670043813, 'ACM')","(0.5012774182114229, 'Springer')","(0.5124731660425321, 'Hypothesis')","(0.5330700895449463, 'WebAnnotationClient')","(0.5370147765243886, 'Remote')","(0.541689324033603, 'Categorize')","(0.5521953762087115, 'Replying')","(0.5561119251631452, 'Manual')","(0.5811124924284397, 'Selector')","(0.5968387289572594, 'ExportCodebook')","(0.5983040274517697, 'URL')","(0.6020619755404519, 'AnnotationServer')","(0.6040117512850114, 'HTML')","(0.6098769665237627, 'RenameCodebook')","(0.6113976020088283, 'CodebookDelete')","(0.6157516940133329, 'PDF')","(0.6164374737140601, 'SidebarNavigation')","(0.6168594031326061, 'SentimentAnalysis')","(0.6219057659978324, 'Classifying')","(0.6262875290439615, 'Alphabetical')","(0.6262875290439615, 'Number')","(0.6269180969179128, 'Commenting')","(0.6301364179983897, 'Hierarchy')","(0.6337007661450567, 'TXT')","(0.6381445489227746, 'Export')","(0.6396609710358965, 'ImportCodebook')","(0.6442468857337523, 'Multivalued')","(0.6447437599285243, 'ScienceDirect')","(0.6499871735351644, 'PreviousAssignments')","(0.6579179491790603, 'ImportAnnotations')","(0.6618601648948206, 'Codebook')","(0.673493511310513, 'Date')","(0.6777826908121232, 'CodebookUpdate')","(0.6815970602936701, 'BuiltIn')","(0.6838436638012884, 'AnnotationList')","(0.684748735856473, 'Canvas')","(0.684748735856473, 'LastAnnotation')","(0.6847487358713017, 'Assessing')","(0.6874410531208266, 'TextSummary')","(0.6883637643108933, 'JSON')","(0.6887558421449113, 'Dropbox')","(0.6902218100667612, 'AnnotatedPDF')","(0.6902709806763652, 'DOI')","(0.6903093113019272, 'Delete')","(0.6903093113019272, 'Update')","(0.6903279921454206, 'Create')","(0.6903644269001716, 'SuggestedLiterature')","(0.6910998158635387, 'DeleteAll')","(0.6915807337313382, 'UserFilter')","(0.6918724931048328, 'BrowserStorage')","(0.6923275039125649, 'ApplicationBased')","(1, 'MoodleProvider')"
ImportAnnotations,"(0.1184190686873891, 'JSON')","(0.20083714117734222, 'Alphabetical')","(0.20083714117734222, 'Number')","(0.29499568213892174, 'SidebarNavigation')","(0.3038243994154037, 'DeleteAll')","(0.32668924870004334, 'ImportCodebook')","(0.3426330011395238, 'MoodleReport')","(0.3426420793439719, 'Classifying')","(0.3520841310858955, 'Multivalued')","(0.3717833550172943, 'AnnotatedPDF')","(0.37514879458992334, 'Delete')","(0.37514879458992334, 'Update')","(0.37516866945356525, 'Create')","(0.37689028698515525, 'UserFilter')","(0.3783398172613036, 'ExportCodebook')","(0.385351938531577, 'Autocomplete')","(0.4073129774537279, 'Replying')","(0.44938458779262636, 'Export')","(0.45955882875678966, 'Hierarchy')","(0.47746271768434134, 'AnnotationList')","(0.47787182896094393, 'Canvas')","(0.47787182896094393, 'LastAnnotation')","(0.47944226155912323, 'TextSummary')","(0.4839011567269224, 'BuiltIn')","(0.49198720972845345, 'Selector')","(0.5197692621830945, 'Remote')","(0.5682098421995516, 'SentimentAnalysis')","(0.5701624854488925, 'Codebook')","(0.6022154145256711, 'CodebookDelete')","(0.6135446108607455, 'URL')","(0.6423026031864909, 'GoogleSheetConsumer')","(0.6524728150280124, 'WebAnnotationClient')","(0.6579179491790603, 'MoodleProvider')","(0.6586664087389384, 'MoodleResourceBased')","(0.6695006988249572, 'Date')","(0.6709077613627807, 'HTML')","(0.6757377689942843, 'PDF')","(0.6794998101356065, 'Assessing')","(0.6797460320119015, 'TXT')","(0.681447088211323, 'MoodleComment')","(0.6816307141402933, 'URN')","(0.682203636475345, 'Categorize')","(0.6841786690543008, 'Dropbox')","(0.6845799441691183, 'Commenting')","(0.685890731893585, 'MoodleConsumer')","(0.6863402757553836, 'Neo4J')","(0.6864876440963036, 'DOI')","(0.6865283125243034, 'ScienceDirect')","(0.6866489486857758, 'SuggestedLiterature')","(0.6869141373531242, 'ACM')","(0.6869691551640768, 'Springer')","(0.6883152864617312, 'PreviousAssignments')","(0.6887121418958843, 'MoodleResource')","(0.6892205851877559, 'Hosting')","(0.6897647586586735, 'BrowserStorage')","(0.6901789078245926, 'Hypothesis')","(0.6902079341248897, 'RenameCodebook')","(0.6908567505669965, 'AnnotationServer')","(0.6909538638787021, 'ApplicationBased')","(0.6911064341804183, 'Manual')","(0.6911353516618114, 'GoogleSheetProvider')","(0.6918067477799494, 'CodebookUpdate')","(1, 'ImportAnnotations')"
Alphabetical,"(0.20083714117734222, 'ImportAnnotations')","(0.26845798069280397, 'Classifying')","(0.27909037866355557, 'ImportCodebook')","(0.3276449368008744, 'Export')","(0.343657303840047, 'ExportCodebook')","(0.3511676011798441, 'URL')","(0.3533453838082242, 'Multivalued')","(0.3929540222748146, 'SidebarNavigation')","(0.3972270654305616, 'Autocomplete')","(0.4059832759738756, 'JSON')","(0.4402472716523662, 'Hierarchy')","(0.47855910081085967, 'WebAnnotationClient')","(0.5003536649365821, 'BuiltIn')","(0.5034224704594771, 'MoodleReport')","(0.506750703865076, 'MoodleResourceBased')","(0.5245810976907015, 'Replying')","(0.5344647974238146, 'Codebook')","(0.5594821494553245, 'Selector')","(0.564232168689965, 'Date')","(0.572529966614955, 'HTML')","(0.5961623545702235, 'PDF')","(0.6203501441549601, 'AnnotationList')","(0.6208360566216242, 'TXT')","(0.6261332403225561, 'Canvas')","(0.6261332403225561, 'LastAnnotation')","(0.626133240327309, 'Assessing')","(0.6262875290439615, 'MoodleProvider')","(0.6349212617251925, 'SentimentAnalysis')","(0.6357989813821234, 'URN')","(0.6359867257852696, 'Categorize')","(0.636438457570767, 'Remote')","(0.6382436835592562, 'MoodleComment')","(0.6445053655860742, 'TextSummary')","(0.6524689543802928, 'Commenting')","(0.6527558140369691, 'MoodleConsumer')","(0.65420920286101, 'Dropbox')","(0.6550639520962411, 'Neo4J')","(0.661565326207759, 'AnnotatedPDF')","(0.662855980719293, 'ScienceDirect')","(0.6644793759189782, 'DeleteAll')","(0.6660646136635777, 'DOI')","(0.666373762239361, 'Delete')","(0.666373762239361, 'Update')","(0.6665245801117425, 'Create')","(0.6668190137560552, 'SuggestedLiterature')","(0.6680360851328311, 'ACM')","(0.6682849248547561, 'Springer')","(0.6686066037393303, 'MoodleResource')","(0.6704782347310075, 'PreviousAssignments')","(0.6742179758701946, 'Hosting')","(0.6752937256523087, 'Manual')","(0.6765426527448994, 'GoogleSheetConsumer')","(0.6767691249429684, 'Hypothesis')","(0.6767894107461048, 'UserFilter')","(0.6770737150849864, 'CodebookDelete')","(0.679164620834293, 'BrowserStorage')","(0.6793557332837084, 'GoogleSheetProvider')","(0.6805594954491845, 'RenameCodebook')","(0.6824359046009798, 'AnnotationServer')","(0.6825281533418635, 'CodebookUpdate')","(0.6826997546764955, 'ApplicationBased')","(1, 'Alphabetical')","(1, 'Number')"
MoodleResourceBased,"(0.05574496589299957, 'MoodleComment')","(0.13537939270720487, 'MoodleResource')","(0.2386051614882595, 'MoodleReport')","(0.2995537862278856, 'MoodleConsumer')","(0.3527588830593176, 'MoodleProvider')","(0.363382027561239, 'URL')","(0.48320774834917335, 'WebAnnotationClient')","(0.506750703865076, 'Alphabetical')","(0.506750703865076, 'Number')","(0.5494204593081968, 'Autocomplete')","(0.5660854292019458, 'Date')","(0.5741848687862294, 'HTML')","(0.5967440115981362, 'Export')","(0.597171210309396, 'PDF')","(0.6210759715784115, 'AnnotationList')","(0.6214243941020852, 'TXT')","(0.626769807042717, 'Canvas')","(0.626769807042717, 'LastAnnotation')","(0.6267698070474699, 'Assessing')","(0.6353727826979321, 'SentimentAnalysis')","(0.6362377492697082, 'URN')","(0.6363711992437197, 'Categorize')","(0.6367240035277821, 'Remote')","(0.6426599892601571, 'JSON')","(0.6448898390445242, 'TextSummary')","(0.6515191922331052, 'Selector')","(0.6527064824433606, 'Commenting')","(0.6544798280511495, 'Dropbox')","(0.6552009540237842, 'Neo4J')","(0.658186516296839, 'Replying')","(0.6586664087389384, 'ImportAnnotations')","(0.6602085106295967, 'Classifying')","(0.6617185383815558, 'AnnotatedPDF')","(0.662997990986701, 'ScienceDirect')","(0.6644897192177098, 'ImportCodebook')","(0.6645694975547027, 'DeleteAll')","(0.66528415260973, 'SidebarNavigation')","(0.6662148628808985, 'DOI')","(0.6665211609304887, 'Delete')","(0.6665211609304887, 'Update')","(0.6666705937200761, 'Create')","(0.6669623338531325, 'SuggestedLiterature')","(0.6676413164785252, 'Codebook')","(0.6681684199582985, 'ACM')","(0.6684150433772309, 'Springer')","(0.66862171478437, 'BuiltIn')","(0.6705557658877699, 'PreviousAssignments')","(0.6729594502631575, 'ExportCodebook')","(0.6736594445869725, 'Hierarchy')","(0.6742711147091552, 'Hosting')","(0.6753074962574115, 'Manual')","(0.676581075455584, 'GoogleSheetConsumer')","(0.6766991415926856, 'Multivalued')","(0.6768010049229403, 'Hypothesis')","(0.6768502471553538, 'UserFilter')","(0.677105595064958, 'CodebookDelete')","(0.6792085880440895, 'BrowserStorage')","(0.6793716475574132, 'GoogleSheetProvider')","(0.6805941480696254, 'RenameCodebook')","(0.6824588092626906, 'AnnotationServer')","(0.6825361162905798, 'CodebookUpdate')","(0.6827210871332532, 'ApplicationBased')","(1, 'MoodleResourceBased')"
DeleteAll,"(0.10889801876430326, 'Update')","(0.10889801876430327, 'Delete')","(0.10889948697687535, 'Create')","(0.10946511894282998, 'UserFilter')","(0.19257749829691628, 'JSON')","(0.2657450363655597, 'AnnotatedPDF')","(0.3038243994154037, 'ImportAnnotations')","(0.4078021469581409, 'MoodleReport')","(0.42694607749182145, 'Remote')","(0.4272002238435312, 'AnnotationList')","(0.4272979146552426, 'Canvas')","(0.4272979146552426, 'LastAnnotation')","(0.4279567470146115, 'TextSummary')","(0.4311832296300294, 'SidebarNavigation')","(0.4366672984680873, 'Replying')","(0.48914771152745806, 'BuiltIn')","(0.5266840219412542, 'Selector')","(0.5299751436133345, 'ApplicationBased')","(0.5471311314980749, 'SentimentAnalysis')","(0.5562706085149924, 'Autocomplete')","(0.5634641737361425, 'Codebook')","(0.5661459481033444, 'CodebookDelete')","(0.5809165752281498, 'Manual')","(0.5831907050562618, 'ImportCodebook')","(0.5955159229539907, 'Multivalued')","(0.6172416400442349, 'GoogleSheetProvider')","(0.6298969620650889, 'URL')","(0.636297267176621, 'GoogleSheetConsumer')","(0.6504568070102774, 'Hierarchy')","(0.6597653150634382, 'WebAnnotationClient')","(0.6644793759189782, 'Alphabetical')","(0.6644793759189782, 'Number')","(0.6645694975547027, 'MoodleResourceBased')","(0.6730635084000449, 'Date')","(0.6741795766742706, 'HTML')","(0.6776368096445553, 'Export')","(0.6780259224428059, 'PDF')","(0.6811190101016373, 'Assessing')","(0.6813000678066194, 'TXT')","(0.6827353811832748, 'MoodleComment')","(0.6828787573767021, 'URN')","(0.6833507223538079, 'Categorize')","(0.6850443049069499, 'Dropbox')","(0.6853802853221851, 'Commenting')","(0.6865047208843685, 'MoodleConsumer')","(0.6868989889964513, 'Neo4J')","(0.6870430560382412, 'DOI')","(0.6870738121290692, 'ScienceDirect')","(0.6871845592881478, 'SuggestedLiterature')","(0.6874177673817476, 'ACM')","(0.6874662408175257, 'Springer')","(0.6884165841566399, 'Classifying')","(0.6886601906755718, 'PreviousAssignments')","(0.6890161908881081, 'MoodleResource')","(0.6894780215167777, 'Hosting')","(0.6899742443696374, 'BrowserStorage')","(0.690339722996271, 'ExportCodebook')","(0.6903555308175766, 'Hypothesis')","(0.69038080149239, 'RenameCodebook')","(0.6909810800441536, 'AnnotationServer')","(0.6910998158635387, 'MoodleProvider')","(0.6918761150496545, 'CodebookUpdate')","(1, 'DeleteAll')"
Remote,"(0.21317735332430887, 'Hypothesis')","(0.2858567738423097, 'WebAnnotationClient')","(0.35567645015758653, 'Neo4J')","(0.39238978171142014, 'Delete')","(0.39238978171142014, 'Update')","(0.3924370731285672, 'Create')","(0.39609482488226133, 'UserFilter')","(0.42694607749182145, 'DeleteAll')","(0.4513513613383171, 'Replying')","(0.4665287821542788, 'PreviousAssignments')","(0.4745655617757133, 'Autocomplete')","(0.4932071169884557, 'AnnotationServer')","(0.4986949661463852, 'JSON')","(0.5049610900604025, 'Selector')","(0.5129328809995037, 'Date')","(0.5197692621830945, 'ImportAnnotations')","(0.5307467562435522, 'SidebarNavigation')","(0.5370147765243886, 'MoodleProvider')","(0.5375023052173074, 'Hierarchy')","(0.5441028638574699, 'CodebookUpdate')","(0.5474622204587712, 'MoodleResource')","(0.5591211953157309, 'Export')","(0.5689702768114984, 'AnnotatedPDF')","(0.5713779458650772, 'MoodleReport')","(0.5773312164726212, 'URL')","(0.5799434554165354, 'Codebook')","(0.5818266853120633, 'BuiltIn')","(0.6011438659754825, 'ScienceDirect')","(0.6043567767945521, 'CodebookDelete')","(0.6218926755564642, 'Multivalued')","(0.6238468902715134, 'ImportCodebook')","(0.6326916573800989, 'Hosting')","(0.636438457570767, 'Alphabetical')","(0.636438457570767, 'Number')","(0.6367240035277821, 'MoodleResourceBased')","(0.6454760016639223, 'Classifying')","(0.6550879522976625, 'HTML')","(0.6627341740914012, 'PDF')","(0.6679244331905136, 'AnnotationList')","(0.6695469684953421, 'Canvas')","(0.6695469684953421, 'LastAnnotation')","(0.6695469684962407, 'Assessing')","(0.669705558374713, 'TXT')","(0.6729766154051107, 'SentimentAnalysis')","(0.6730686666907514, 'MoodleComment')","(0.6732627698609526, 'URN')","(0.6741845010712035, 'Categorize')","(0.6749797697027814, 'TextSummary')","(0.6781160609960406, 'Dropbox')","(0.6787093373548141, 'Commenting')","(0.6808593735492766, 'MoodleConsumer')","(0.6823734959974299, 'DOI')","(0.6826662693482408, 'SuggestedLiterature')","(0.683145449258912, 'ACM')","(0.6832445041799975, 'Springer')","(0.688040974262669, 'BrowserStorage')","(0.6880595609362261, 'GoogleSheetConsumer')","(0.6882930298676537, 'ExportCodebook')","(0.6887445989933665, 'RenameCodebook')","(0.6896883772735409, 'Manual')","(0.6898836203435164, 'ApplicationBased')","(0.6899454880812192, 'GoogleSheetProvider')","(1, 'Remote')"
