QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.10164517326435907, 'DeleteAll')","(0.1888883109814933, 'ImportAnnotations')","(0.20846654381172885, 'Canvas')","(0.20859367792523822, 'LastAnnotation')","(0.20909962065292942, 'AnnotationList')","(0.21454934479756949, 'Create')","(0.2146845678912508, 'Update')","(0.21471750330139278, 'Delete')","(0.21727141870571828, 'UserFilter')","(0.24502011628214931, 'AnnotatedPDF')","(0.30556742499620937, 'TextSummary')","(0.4469285648494732, 'SidebarNavigation')","(0.4560523112477603, 'Neo4J')","(0.5422347700754164, 'Remote')","(0.5557246102943303, 'Multivalued')","(0.558521607973774, 'Replying')","(0.5611831488714385, 'MoodleReport')","(0.5819196495332901, 'ImportCodebook')","(0.5859659390575678, 'Autocomplete')","(0.6049114732677041, 'GoogleSheetConsumer')","(0.6092217186980118, 'URL')","(0.6198480375460687, 'CodebookDelete')","(0.63318961314416, 'ExportCodebook')","(0.646119325515496, 'MoodleResourceBased')","(0.6464280327421308, 'Alphabetical')","(0.6464280327421308, 'Number')","(0.650449525742214, 'WebAnnotationClient')","(0.6574794252597627, 'Date')","(0.6595028076639071, 'HTML')","(0.6644178993798091, 'PDF')","(0.6659913135978213, 'Export')","(0.6710749501844917, 'TXT')","(0.671503731667209, 'Assessing')","(0.6722601344676574, 'SentimentAnalysis')","(0.6728230991196069, 'MoodleComment')","(0.6730687306404798, 'URN')","(0.6747631880202389, 'Categorize')","(0.678320173427122, 'Commenting')","(0.6790640223876099, 'Dropbox')","(0.6815348706725344, 'MoodleConsumer')","(0.6823397905142045, 'ScienceDirect')","(0.682813131889245, 'SuggestedLiterature')","(0.6830787343961872, 'DOI')","(0.6831743539866361, 'Selector')","(0.6832789887183626, 'ACM')","(0.6833274704003767, 'Springer')","(0.6840055787631552, 'PreviousAssignments')","(0.6849839419990678, 'MoodleResource')","(0.6861253491546636, 'Classifying')","(0.6861924077848727, 'Codebook')","(0.6870218578573986, 'Hosting')","(0.6870871101324304, 'BuiltIn')","(0.6872903434216369, 'Hypothesis')","(0.6876135014729345, 'ApplicationBased')","(0.687660817143352, 'BrowserStorage')","(0.688045792781248, 'GoogleSheetProvider')","(0.6887591920048715, 'RenameCodebook')","(0.6893075502704413, 'Manual')","(0.6896934265495103, 'AnnotationServer')","(0.6899948362063504, 'Hierarchy')","(0.6906638649159735, 'MoodleProvider')","(0.6912621416201771, 'CodebookUpdate')","(1, 'JSON')"
ApplicationBased,"(0.05286183354957315, 'BuiltIn')","(0.1500744321258028, 'Manual')","(0.18968509376169115, 'RenameCodebook')","(0.19770234805854847, 'ImportCodebook')","(0.1982646141102194, 'CodebookDelete')","(0.2296375726823437, 'ExportCodebook')","(0.23021594546533924, 'Codebook')","(0.3328317731595548, 'Hypothesis')","(0.40596711641111083, 'GoogleSheetProvider')","(0.41368456137267595, 'HTML')","(0.42459101386937065, 'AnnotationServer')","(0.4461418714760531, 'MoodleResourceBased')","(0.4491906547376, 'Replying')","(0.45049395983235774, 'Selector')","(0.4563327178050445, 'BrowserStorage')","(0.4733636195029952, 'WebAnnotationClient')","(0.4907300809141082, 'PDF')","(0.5094120878782598, 'PreviousAssignments')","(0.5109015048831316, 'Remote')","(0.5312193119668371, 'Commenting')","(0.5444880159229855, 'MoodleResource')","(0.5480606468901006, 'Neo4J')","(0.5632904253615882, 'DeleteAll')","(0.5834557272792988, 'Autocomplete')","(0.5920765221097624, 'ScienceDirect')","(0.6057862487700272, 'SidebarNavigation')","(0.616449549223148, 'MoodleProvider')","(0.6172536345377828, 'URL')","(0.6223564495673118, 'Hosting')","(0.6371839784806737, 'GoogleSheetConsumer')","(0.639404282897553, 'URN')","(0.6508863822849141, 'Multivalued')","(0.6536303270878208, 'Hierarchy')","(0.6646285509913232, 'Alphabetical')","(0.6646285509913232, 'Number')","(0.6657578070087443, 'MoodleComment')","(0.669025435659425, 'MoodleConsumer')","(0.6703318351335155, 'AnnotatedPDF')","(0.6708847566052074, 'MoodleReport')","(0.6755056360557314, 'Date')","(0.6815817399909674, 'Export')","(0.6848008156896421, 'Assessing')","(0.6848008156896421, 'Canvas')","(0.6849418734650496, 'TXT')","(0.6851902688398128, 'SentimentAnalysis')","(0.6853669434400929, 'LastAnnotation')","(0.6864703969804284, 'AnnotationList')","(0.6865491277891409, 'Categorize')","(0.6869348201953281, 'TextSummary')","(0.6876135014729345, 'JSON')","(0.6881979065464323, 'Dropbox')","(0.6895467045354002, 'SuggestedLiterature')","(0.6895651796238067, 'Create')","(0.6896363956440102, 'Update')","(0.6896363962770999, 'DOI')","(0.689653561576079, 'Delete')","(0.6897036193350504, 'ACM')","(0.6897198442685927, 'Springer')","(0.6901897141440714, 'ImportAnnotations')","(0.6907540821498461, 'Classifying')","(0.6908366911710613, 'UserFilter')","(0.692438865692979, 'CodebookUpdate')","(1, 'ApplicationBased')"
URL,"(0.3511428416766277, 'MoodleResourceBased')","(0.36338202252680785, 'Alphabetical')","(0.36338202252680785, 'Number')","(0.40530168251551146, 'WebAnnotationClient')","(0.46512690766237885, 'Date')","(0.4940914636954919, 'HTML')","(0.5167806890521338, 'PDF')","(0.5494705904879659, 'Export')","(0.5652236934676116, 'TXT')","(0.5743635774364717, 'URN')","(0.5855450239280269, 'MoodleComment')","(0.5890281941669686, 'Assessing')","(0.5890281941669686, 'Canvas')","(0.5938664628385601, 'SentimentAnalysis')","(0.5958240897846472, 'Autocomplete')","(0.5960211885865587, 'AnnotatedPDF')","(0.5960625358101779, 'LastAnnotation')","(0.5988892619078214, 'Categorize')","(0.6008853448285727, 'ImportCodebook')","(0.6009120295966537, 'Remote')","(0.6010867207092055, 'TextSummary')","(0.6038948568670992, 'BuiltIn')","(0.6047187338531623, 'Codebook')","(0.6063142480301206, 'Commenting')","(0.6069040209477663, 'Neo4J')","(0.6076341050714607, 'Replying')","(0.6092217186980118, 'JSON')","(0.609768146666515, 'AnnotationList')","(0.6103404912734436, 'PreviousAssignments')","(0.6118592802119662, 'GoogleSheetProvider')","(0.6121758000209319, 'MoodleReport')","(0.6168200112742415, 'MoodleResource')","(0.6172536345377828, 'ApplicationBased')","(0.6172933441375983, 'Selector')","(0.6178568913383774, 'DeleteAll')","(0.6202724674786795, 'Hypothesis')","(0.6204111934314167, 'ScienceDirect')","(0.621086832989697, 'MoodleConsumer')","(0.6242320861193462, 'SidebarNavigation')","(0.626075999747226, 'ImportAnnotations')","(0.6309176503433486, 'Dropbox')","(0.6413695215349059, 'Manual')","(0.644217400571031, 'Multivalued')","(0.6448549317514777, 'ExportCodebook')","(0.6454250506949566, 'Classifying')","(0.6465736504336029, 'SuggestedLiterature')","(0.64677818346804, 'Create')","(0.6470057747771651, 'Hierarchy')","(0.6475632447922809, 'Update')","(0.6475632651150658, 'DOI')","(0.6477516817423454, 'Delete')","(0.6482992946588381, 'ACM')","(0.6484761874374221, 'Springer')","(0.6500793669942835, 'BrowserStorage')","(0.6506494653494211, 'Hosting')","(0.6536220893792792, 'MoodleProvider')","(0.654397721959868, 'GoogleSheetConsumer')","(0.6562502279796185, 'AnnotationServer')","(0.6563961295159237, 'CodebookDelete')","(0.6597458523582709, 'UserFilter')","(0.6652150603915674, 'RenameCodebook')","(0.6709091251056726, 'CodebookUpdate')","(1, 'URL')"
URN,"(0.11400836671933895, 'ACM')","(0.11404887904873441, 'Springer')","(0.1368208854723762, 'Hosting')","(0.2045567806291026, 'PDF')","(0.23968928787954843, 'PreviousAssignments')","(0.3441304275540467, 'MoodleComment')","(0.3680204748304887, 'Neo4J')","(0.3979390919160368, 'AnnotatedPDF')","(0.4185547983485092, 'Categorize')","(0.4419732404985145, 'MoodleResource')","(0.4666565610382584, 'Commenting')","(0.4786166083562977, 'TextSummary')","(0.4912286733449341, 'TXT')","(0.5242570739734793, 'Replying')","(0.5570870921147205, 'MoodleReport')","(0.5711011391138828, 'Selector')","(0.5716777327713336, 'MoodleResourceBased')","(0.5718639647042232, 'ScienceDirect')","(0.5741264250878125, 'Manual')","(0.5743635774364717, 'URL')","(0.5800198433738687, 'HTML')","(0.5810265847099294, 'Assessing')","(0.5953280293055048, 'SuggestedLiterature')","(0.6081247072848781, 'SidebarNavigation')","(0.6111004290816391, 'Hypothesis')","(0.6254130259809094, 'Autocomplete')","(0.6282443993902693, 'Alphabetical')","(0.6282443993902693, 'Number')","(0.6301238095575583, 'Classifying')","(0.6342269665025744, 'WebAnnotationClient')","(0.6381123130720918, 'BuiltIn')","(0.639404282897553, 'ApplicationBased')","(0.6403522164790758, 'MoodleProvider')","(0.644679651531481, 'Date')","(0.6556248085820879, 'Codebook')","(0.6563350515154027, 'ImportCodebook')","(0.6572338810458125, 'Export')","(0.6651802643547166, 'Canvas')","(0.666253569579571, 'SentimentAnalysis')","(0.6667500145186445, 'LastAnnotation')","(0.6699967478310542, 'AnnotationList')","(0.6704359177503385, 'Hierarchy')","(0.6730687306404798, 'JSON')","(0.6732849926771589, 'Remote')","(0.675653262116041, 'Dropbox')","(0.6787826446425018, 'MoodleConsumer')","(0.6806581429412735, 'Create')","(0.6809295745226035, 'Update')","(0.680929580876204, 'DOI')","(0.680995121525517, 'Delete')","(0.6811900713397339, 'DeleteAll')","(0.6819068870412661, 'ImportAnnotations')","(0.6855451416969789, 'UserFilter')","(0.6864728002514443, 'GoogleSheetProvider')","(0.6865118339345762, 'BrowserStorage')","(0.6865160944211246, 'Multivalued')","(0.6869715161138439, 'GoogleSheetConsumer')","(0.6871671515785189, 'ExportCodebook')","(0.6875690239397185, 'CodebookDelete')","(0.6879514749532368, 'RenameCodebook')","(0.6889075869044365, 'AnnotationServer')","(0.690842604491229, 'CodebookUpdate')","(1, 'URN')"
TXT,"(0.22211088909018165, 'Assessing')","(0.2328092527859212, 'SuggestedLiterature')","(0.2361978616801202, 'Commenting')","(0.2486451559695754, 'Categorize')","(0.2626030716949463, 'Dropbox')","(0.26697756749485924, 'DOI')","(0.2803921097575189, 'ScienceDirect')","(0.41984894385588395, 'Hypothesis')","(0.44110882749299396, 'MoodleConsumer')","(0.46985817971190713, 'Neo4J')","(0.4764844205355071, 'PDF')","(0.48185816382494606, 'Classifying')","(0.4912286733449341, 'URN')","(0.4924413017366712, 'Autocomplete')","(0.5240627221919241, 'PreviousAssignments')","(0.5327030600601917, 'Selector')","(0.5341625138651799, 'TextSummary')","(0.5356442303492492, 'Replying')","(0.5465328734875627, 'SidebarNavigation')","(0.5652236934676116, 'URL')","(0.5729533768850517, 'GoogleSheetProvider')","(0.6178208398785325, 'MoodleReport')","(0.621013157588328, 'MoodleResourceBased')","(0.6216024641680291, 'Alphabetical')","(0.6216024641680291, 'Number')","(0.6280565712497581, 'WebAnnotationClient')","(0.6393866085389015, 'Date')","(0.6427946483890132, 'HTML')","(0.6534179820774151, 'Export')","(0.6623292508714539, 'Canvas')","(0.663534226736265, 'SentimentAnalysis')","(0.6640914981092765, 'LastAnnotation')","(0.6642987384412411, 'MoodleComment')","(0.667733163245845, 'AnnotationList')","(0.6710749501844917, 'JSON')","(0.6712379758626863, 'Remote')","(0.6715294000484348, 'ImportCodebook')","(0.6756241168500763, 'AnnotatedPDF')","(0.6795870060577163, 'Create')","(0.6798840473170932, 'DeleteAll')","(0.6798852141881655, 'Update')","(0.6799571916496838, 'Delete')","(0.6801672591607644, 'ACM')","(0.6802354033186703, 'Springer')","(0.6807398999817662, 'ImportAnnotations')","(0.6817522958533342, 'MoodleResource')","(0.6830195746161174, 'Codebook')","(0.6840046420349246, 'BuiltIn')","(0.6849149888742931, 'UserFilter')","(0.6849418734650496, 'ApplicationBased')","(0.6850448127693181, 'Hosting')","(0.6857621042138848, 'Multivalued')","(0.6858379304312247, 'BrowserStorage')","(0.6863523875399622, 'GoogleSheetConsumer')","(0.6864518362395429, 'ExportCodebook')","(0.6869957819685335, 'CodebookDelete')","(0.6875004154390953, 'RenameCodebook')","(0.6875113496177434, 'Manual')","(0.6883976704664736, 'AnnotationServer')","(0.6885045572444456, 'Hierarchy')","(0.6893777157536337, 'MoodleProvider')","(0.6905618583040232, 'CodebookUpdate')","(1, 'TXT')"
Autocomplete,"(0.10419196088292382, 'Classifying')","(0.13634738372239003, 'SidebarNavigation')","(0.16304300528032328, 'Multivalued')","(0.18233874220031493, 'Export')","(0.21018274371142037, 'Alphabetical')","(0.21018274371142037, 'Number')","(0.2650814016238203, 'ImportAnnotations')","(0.3217774424641662, 'Hierarchy')","(0.35206506825915623, 'Codebook')","(0.3729507670204455, 'Date')","(0.3832975012995685, 'ImportCodebook')","(0.3853874791038624, 'ExportCodebook')","(0.43502267193421945, 'Assessing')","(0.4414395532795865, 'SuggestedLiterature')","(0.4429733309818871, 'Replying')","(0.447104353665602, 'Categorize')","(0.44908483927284815, 'GoogleSheetProvider')","(0.4569757336478448, 'MoodleResource')","(0.4599413625126561, 'MoodleReport')","(0.4632642435961323, 'BuiltIn')","(0.47006498996259904, 'Commenting')","(0.47262386832137915, 'MoodleProvider')","(0.4782383182378922, 'Neo4J')","(0.4850778376501226, 'MoodleComment')","(0.4899662929433153, 'MoodleConsumer')","(0.4924413017366712, 'TXT')","(0.5037608200327998, 'Selector')","(0.5114511725749937, 'MoodleResourceBased')","(0.5221807553332064, 'PreviousAssignments')","(0.5357001466311965, 'DeleteAll')","(0.5512618004731814, 'CodebookDelete')","(0.5549340638667101, 'PDF')","(0.5656522285474144, 'Hypothesis')","(0.5699602628082963, 'Create')","(0.5701160769906426, 'Update')","(0.570153813567822, 'Delete')","(0.5728981901326056, 'UserFilter')","(0.5830933297544298, 'RenameCodebook')","(0.5834557272792988, 'ApplicationBased')","(0.5859659390575678, 'JSON')","(0.5878508206740806, 'Manual')","(0.5958240897846472, 'URL')","(0.6247943152062344, 'AnnotatedPDF')","(0.6254130259809094, 'URN')","(0.6274606769189963, 'Remote')","(0.6529145737644972, 'WebAnnotationClient')","(0.6632279201019501, 'HTML')","(0.6749939985185976, 'Canvas')","(0.6756680160732043, 'SentimentAnalysis')","(0.6759785141184946, 'LastAnnotation')","(0.677993164810359, 'AnnotationList')","(0.6786875743217673, 'TextSummary')","(0.6814730020205328, 'Dropbox')","(0.6844360342945297, 'ScienceDirect')","(0.6847671073842527, 'DOI')","(0.6849308063481748, 'ACM')","(0.6849704418137212, 'Springer')","(0.6881194244514733, 'Hosting')","(0.6886697872212884, 'BrowserStorage')","(0.6889574709375592, 'GoogleSheetConsumer')","(0.6903995750037155, 'AnnotationServer')","(0.6916393396423686, 'CodebookUpdate')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.20921009223066267, 'GoogleSheetConsumer')","(0.3698929294593519, 'BuiltIn')","(0.37477979986077314, 'ImportCodebook')","(0.38501573870401967, 'Hypothesis')","(0.39839753233035435, 'Codebook')","(0.40596711641111083, 'ApplicationBased')","(0.4485945089615044, 'Manual')","(0.44908483927284815, 'Autocomplete')","(0.44922892050977553, 'ScienceDirect')","(0.4581718511263515, 'ExportCodebook')","(0.46667618229294283, 'WebAnnotationClient')","(0.4742655513666463, 'Multivalued')","(0.47974933870055675, 'AnnotationServer')","(0.4995768580428727, 'Alphabetical')","(0.4995768580428727, 'Number')","(0.5031440526745177, 'Export')","(0.5060420508068494, 'Remote')","(0.5114620150860221, 'PreviousAssignments')","(0.5198166187802054, 'Classifying')","(0.5248239613944128, 'MoodleConsumer')","(0.5378269257915007, 'RenameCodebook')","(0.5389465798421857, 'Dropbox')","(0.5390988464868701, 'SidebarNavigation')","(0.5395303681933574, 'CodebookDelete')","(0.5398410430180884, 'DOI')","(0.5425610737853495, 'MoodleResource')","(0.5434952975773928, 'Hierarchy')","(0.5445978288504041, 'Neo4J')","(0.5514234680334896, 'Date')","(0.552139634660591, 'ImportAnnotations')","(0.5691634049541362, 'MoodleProvider')","(0.5729533768850517, 'TXT')","(0.5800103552958416, 'BrowserStorage')","(0.5868195099912494, 'Replying')","(0.6118592802119662, 'URL')","(0.6164861539765769, 'MoodleResourceBased')","(0.6212557059885988, 'Hosting')","(0.6243538513331972, 'MoodleComment')","(0.625856644133325, 'AnnotatedPDF')","(0.6295743156050588, 'DeleteAll')","(0.6314325742670056, 'MoodleReport')","(0.6417110606895273, 'Selector')","(0.6769401956107974, 'HTML')","(0.6812740065269762, 'PDF')","(0.6851978643088026, 'Canvas')","(0.685197864308803, 'Assessing')","(0.6855956216171644, 'SentimentAnalysis')","(0.6857756407845548, 'LastAnnotation')","(0.6864728002514443, 'URN')","(0.6868932114200992, 'AnnotationList')","(0.6869813333377642, 'Categorize')","(0.6873695225244829, 'TextSummary')","(0.688045792781248, 'JSON')","(0.6886114072830865, 'Commenting')","(0.689915909391182, 'SuggestedLiterature')","(0.6899334413867065, 'Create')","(0.6900009272298753, 'Update')","(0.6900171710505447, 'Delete')","(0.6900644888947753, 'ACM')","(0.6900798092030098, 'Springer')","(0.6911125875796953, 'UserFilter')","(0.6925207352055497, 'CodebookUpdate')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.16339008011839243, 'MoodleComment')","(0.19043747314352588, 'ACM')","(0.1904457801066714, 'Springer')","(0.19549508327125878, 'MoodleResource')","(0.20770220834367997, 'Hosting')","(0.23968928787954843, 'URN')","(0.309601558821875, 'PDF')","(0.31638236948853893, 'MoodleConsumer')","(0.38283985666874476, 'MoodleProvider')","(0.3838969679159642, 'MoodleReport')","(0.40750399360672185, 'ScienceDirect')","(0.4326011125617606, 'AnnotatedPDF')","(0.44325514979125674, 'MoodleResourceBased')","(0.44957738591007834, 'Manual')","(0.4539347115704172, 'Neo4J')","(0.46870048552837507, 'Dropbox')","(0.47022038522092885, 'DOI')","(0.5094120878782598, 'ApplicationBased')","(0.5114620150860221, 'GoogleSheetProvider')","(0.5221238362381535, 'Hypothesis')","(0.5221807553332064, 'Autocomplete')","(0.5240627221919241, 'TXT')","(0.5261441025583592, 'Categorize')","(0.5301429803874027, 'BuiltIn')","(0.5499470726602739, 'RenameCodebook')","(0.5514217769697182, 'CodebookDelete')","(0.5524911306322857, 'ImportCodebook')","(0.5569633056710832, 'ExportCodebook')","(0.5643059925877226, 'Codebook')","(0.5938092051753705, 'Replying')","(0.6034808572639101, 'HTML')","(0.6103404912734436, 'URL')","(0.6226772384738567, 'Selector')","(0.6306544905121688, 'DeleteAll')","(0.6352522398018693, 'Commenting')","(0.6558124148882973, 'SidebarNavigation')","(0.6582936731979412, 'Alphabetical')","(0.6582936731979412, 'Number')","(0.6625907524213939, 'WebAnnotationClient')","(0.6696807109383462, 'Date')","(0.6724639900836547, 'Hierarchy')","(0.6765125263907457, 'Export')","(0.6803688426639312, 'Canvas')","(0.6803688426639314, 'Assessing')","(0.6808583598407133, 'SentimentAnalysis')","(0.6810825812823561, 'LastAnnotation')","(0.6825180589856689, 'AnnotationList')","(0.6830649899644565, 'TextSummary')","(0.6840055787631552, 'JSON')","(0.6842370504426005, 'Remote')","(0.687003116605325, 'SuggestedLiterature')","(0.68703311133599, 'Create')","(0.6871491518351254, 'Update')","(0.6871772236900529, 'Delete')","(0.6879285524568748, 'ImportAnnotations')","(0.6889855788053134, 'Classifying')","(0.6892037554274576, 'UserFilter')","(0.6898809652584481, 'BrowserStorage')","(0.6900397212690113, 'Multivalued')","(0.6900757164707798, 'GoogleSheetConsumer')","(0.6911407549139054, 'AnnotationServer')","(0.6920189465340905, 'CodebookUpdate')","(1, 'PreviousAssignments')"
Codebook,"(0.10254875551521105, 'BuiltIn')","(0.1157186986766699, 'ImportCodebook')","(0.19457828141785996, 'Hierarchy')","(0.23021594546533924, 'ApplicationBased')","(0.23335457544111565, 'ExportCodebook')","(0.23498241258840952, 'Date')","(0.3163361156390267, 'Manual')","(0.3417879092002039, 'RenameCodebook')","(0.34580149615646727, 'Multivalued')","(0.34693186215015914, 'CodebookDelete')","(0.35206506825915623, 'Autocomplete')","(0.35913857724805365, 'Export')","(0.3686235795012091, 'Alphabetical')","(0.3686235795012091, 'Number')","(0.3828530803414, 'SidebarNavigation')","(0.38642833776988733, 'Remote')","(0.3880363028808531, 'Classifying')","(0.3931304767535239, 'Selector')","(0.39655468461173243, 'CodebookUpdate')","(0.39839753233035435, 'GoogleSheetProvider')","(0.4495808612770727, 'Hypothesis')","(0.45750825630210135, 'ImportAnnotations')","(0.47116538556187776, 'Replying')","(0.49832985513759354, 'BrowserStorage')","(0.5007587355051915, 'AnnotationServer')","(0.5102859775266717, 'MoodleReport')","(0.5380274173619068, 'WebAnnotationClient')","(0.5643059925877226, 'PreviousAssignments')","(0.5674120704508245, 'HTML')","(0.5727909414234651, 'MoodleResourceBased')","(0.5863886742134812, 'DeleteAll')","(0.586696404127434, 'MoodleResource')","(0.5918469285293179, 'Neo4J')","(0.5943156565025445, 'PDF')","(0.6047187338531623, 'URL')","(0.6132322351068997, 'Commenting')","(0.6184717571892508, 'ScienceDirect')","(0.6307249021729442, 'MoodleConsumer')","(0.6387838778717924, 'Hosting')","(0.6504278354585942, 'MoodleProvider')","(0.6556248085820879, 'URN')","(0.6828856509048177, 'Canvas')","(0.6828856509048179, 'Assessing')","(0.6830195746161174, 'TXT')","(0.6833411841570232, 'SentimentAnalysis')","(0.6835482173319223, 'LastAnnotation')","(0.6838721809977707, 'MoodleComment')","(0.6848477544358949, 'AnnotationList')","(0.6849259454599279, 'Categorize')","(0.685381789554009, 'TextSummary')","(0.6861924077848727, 'JSON')","(0.6869141441047537, 'Dropbox')","(0.6881446659496502, 'AnnotatedPDF')","(0.6885715557703701, 'SuggestedLiterature')","(0.6885946302731341, 'Create')","(0.6886836484804618, 'Update')","(0.6886836840578605, 'DOI')","(0.6887051743970269, 'Delete')","(0.6887679026788416, 'ACM')","(0.6887882530087375, 'Springer')","(0.6902118385216989, 'UserFilter')","(0.6908744511782898, 'GoogleSheetConsumer')","(1, 'Codebook')"
PDF,"(0.2045567806291026, 'URN')","(0.2350146381980284, 'Selector')","(0.23685891026867872, 'HTML')","(0.2539486796644115, 'Commenting')","(0.27325282273644536, 'ACM')","(0.27332659029996975, 'Springer')","(0.28955760957171767, 'Replying')","(0.290249392140319, 'Hosting')","(0.3029825293967721, 'Categorize')","(0.30433418259700623, 'MoodleResourceBased')","(0.309601558821875, 'PreviousAssignments')","(0.34640535359960706, 'Neo4J')","(0.4091144518408616, 'MoodleComment')","(0.42410935371557984, 'Assessing')","(0.444748782560707, 'SuggestedLiterature')","(0.45346198616732547, 'AnnotatedPDF')","(0.4764844205355071, 'TXT')","(0.48428247404279395, 'SidebarNavigation')","(0.48523751875055654, 'BuiltIn')","(0.48843017171985986, 'MoodleResource')","(0.4893851026405665, 'Hypothesis')","(0.4907300809141082, 'ApplicationBased')","(0.5167806890521338, 'URL')","(0.5481757381606222, 'MoodleReport')","(0.5549340638667101, 'Autocomplete')","(0.5574380835251187, 'Classifying')","(0.5903575906221139, 'Manual')","(0.5929075903331674, 'Alphabetical')","(0.5929075903331674, 'Number')","(0.5943156565025445, 'Codebook')","(0.602254894341044, 'WebAnnotationClient')","(0.604417780075323, 'ScienceDirect')","(0.618645943973539, 'Date')","(0.6395772599320502, 'Export')","(0.641573115116038, 'Hierarchy')","(0.6443941428431317, 'ImportCodebook')","(0.6449451069695671, 'MoodleProvider')","(0.6525016465475239, 'Canvas')","(0.6542217530987172, 'SentimentAnalysis')","(0.6550144813748862, 'LastAnnotation')","(0.6601470861199574, 'AnnotationList')","(0.6610394962629395, 'TextSummary')","(0.6643508556582256, 'Remote')","(0.6644178993798091, 'JSON')","(0.6688196586034907, 'Dropbox')","(0.6725095974312354, 'MoodleConsumer')","(0.6753986315211999, 'DeleteAll')","(0.6761239913741153, 'Create')","(0.6765085226294977, 'Update')","(0.676508532069935, 'DOI')","(0.6766011905688775, 'Delete')","(0.676757741721543, 'ImportAnnotations')","(0.6812740065269762, 'GoogleSheetProvider')","(0.6828398425122008, 'UserFilter')","(0.6831127075465366, 'Multivalued')","(0.6835036635076279, 'BrowserStorage')","(0.6839117790746972, 'ExportCodebook')","(0.6842140076200431, 'GoogleSheetConsumer')","(0.6850021973115828, 'CodebookDelete')","(0.6859686080618406, 'RenameCodebook')","(0.6865653486204393, 'AnnotationServer')","(0.6895360320793626, 'CodebookUpdate')","(1, 'PDF')"
Number,"(0.033001994358146464, 'Export')","(0.11969357664393712, 'Multivalued')","(0.1428285031894604, 'Classifying')","(0.21018274371142037, 'Autocomplete')","(0.22751073964036403, 'SidebarNavigation')","(0.23668586676728692, 'Date')","(0.254007230062648, 'Hierarchy')","(0.28562844523019787, 'ImportAnnotations')","(0.36338202252680785, 'URL')","(0.3686235795012091, 'Codebook')","(0.475814313472251, 'ImportCodebook')","(0.4835337550367456, 'ExportCodebook')","(0.4915613416701998, 'Replying')","(0.4995768580428727, 'GoogleSheetProvider')","(0.5067444246641465, 'MoodleResourceBased')","(0.5110350945151699, 'BuiltIn')","(0.5297709683585512, 'WebAnnotationClient')","(0.5728394855250982, 'Selector')","(0.5741848676348194, 'HTML')","(0.5929075903331674, 'PDF')","(0.6216024641680291, 'TXT')","(0.6282443993902693, 'URN')","(0.6284266763945914, 'Assessing')","(0.6284266763945915, 'Canvas')","(0.6308061965317902, 'MoodleComment')","(0.6314466865436785, 'SentimentAnalysis')","(0.632827523778362, 'LastAnnotation')","(0.6384689189245343, 'Categorize')","(0.6409485283539641, 'TextSummary')","(0.6415953406691669, 'AnnotationList')","(0.6445971003578387, 'Remote')","(0.6464280327421308, 'JSON')","(0.647782231261889, 'Commenting')","(0.6490634843171359, 'AnnotatedPDF')","(0.654219590179776, 'Neo4J')","(0.655694153946818, 'Dropbox')","(0.6575177822025104, 'MoodleConsumer')","(0.6582936731979412, 'PreviousAssignments')","(0.6583145320936326, 'ScienceDirect')","(0.6590935720973154, 'MoodleReport')","(0.659722872791292, 'DeleteAll')","(0.6613182380450122, 'MoodleResource')","(0.6646285509913232, 'ApplicationBased')","(0.6654641661654954, 'Hypothesis')","(0.6666705936038313, 'SuggestedLiterature')","(0.6668176314737722, 'Create')","(0.6673829763425156, 'Update')","(0.6673829908215895, 'DOI')","(0.6675189053979902, 'Delete')","(0.6679144389662396, 'ACM')","(0.6680423703179417, 'Springer')","(0.6737240702314524, 'Manual')","(0.6740602218304232, 'Hosting')","(0.6748775541742775, 'BrowserStorage')","(0.6763771058367143, 'UserFilter')","(0.6763865753964716, 'GoogleSheetConsumer')","(0.6775499568792522, 'CodebookDelete')","(0.678924111462304, 'MoodleProvider')","(0.679066197464155, 'AnnotationServer')","(0.6805823286766615, 'RenameCodebook')","(0.6851336022896344, 'CodebookUpdate')","(1, 'Alphabetical')","(1, 'Number')"
