QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Commenting,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
CodebookDelete,"(0.40530168251551135, 'ACM')","(0.40530168251551135, 'Alphabetical')","(0.40530168251551135, 'AnnotationList')","(0.40530168251551135, 'Categorize')","(0.40530168251551135, 'Commenting')","(0.40530168251551135, 'Create')","(0.40530168251551135, 'Date')","(0.40530168251551135, 'Delete')","(0.40530168251551135, 'Export')","(0.40530168251551135, 'ExportCodebook')","(0.40530168251551135, 'HTML')","(0.40530168251551135, 'Hosting')","(0.40530168251551135, 'ImportAnnotations')","(0.40530168251551135, 'JSON')","(0.40530168251551135, 'MoodleComment')","(0.40530168251551135, 'MoodleConsumer')","(0.40530168251551135, 'MoodleResourceBased')","(0.40530168251551135, 'Number')","(0.40530168251551135, 'Springer')","(0.40530168251551135, 'URN')","(0.40530168251551135, 'Update')","(0.40530168251551135, 'WebAnnotationClient')","(0.47111418471310557, 'Canvas')","(0.47111418471310557, 'Selector')","(0.4711141847131056, 'PDF')","(0.47111418471310584, 'URL')","(0.4711141847131062, 'Assessing')","(0.4711141847131062, 'BuiltIn')","(0.4711141847131062, 'UserFilter')","(0.4711141847131063, 'Codebook')","(0.4711141847131063, 'MoodleReport')","(0.5297709702017555, 'Classifying')","(0.5297709702017557, 'RenameCodebook')","(0.5465002350357823, 'DOI')","(0.5593411379857676, 'DeleteAll')","(0.5593411379857676, 'GoogleSheetConsumer')","(0.5593411379857676, 'LastAnnotation')","(0.5593411379857678, 'ImportCodebook')","(0.559341137985768, 'Remote')","(0.5780495679564838, 'MoodleResource')","(0.5780495679564843, 'TXT')","(0.5780495679564847, 'ApplicationBased')","(0.5851539463061816, 'Replying')","(0.5851539463061819, 'CodebookUpdate')","(0.5851539463061819, 'Manual')","(0.5912349023380149, 'Dropbox')","(0.5912349023380153, 'PreviousAssignments')","(0.5965133946039591, 'Hierarchy')","(0.6089350445317805, 'Multivalued')","(0.6122456916361876, 'AnnotationServer')","(0.617981368279853, 'ScienceDirect')","(0.617981368279853, 'TextSummary')","(0.6249201441758574, 'SidebarNavigation')","(0.6249201441758582, 'Autocomplete')","(0.6249201441758582, 'SentimentAnalysis')","(0.6287293538282355, 'Neo4J')","(0.641942855867697, 'GoogleSheetProvider')","(0.6447105836325442, 'BrowserStorage')","(0.6570197623010561, 'AnnotatedPDF')","(0.6570197623010569, 'Hypothesis')","(0.6700545403458879, 'SuggestedLiterature')","(0.6840919620539526, 'MoodleProvider')","(1, 'CodebookDelete')"
Hosting,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
MoodleComment,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
SidebarNavigation,"(0.5734317845412509, 'ACM')","(0.5734317845412509, 'Alphabetical')","(0.5734317845412509, 'AnnotationList')","(0.5734317845412509, 'Categorize')","(0.5734317845412509, 'Commenting')","(0.5734317845412509, 'Create')","(0.5734317845412509, 'Date')","(0.5734317845412509, 'Delete')","(0.5734317845412509, 'Export')","(0.5734317845412509, 'ExportCodebook')","(0.5734317845412509, 'HTML')","(0.5734317845412509, 'Hosting')","(0.5734317845412509, 'ImportAnnotations')","(0.5734317845412509, 'JSON')","(0.5734317845412509, 'MoodleComment')","(0.5734317845412509, 'MoodleConsumer')","(0.5734317845412509, 'MoodleResourceBased')","(0.5734317845412509, 'Number')","(0.5734317845412509, 'Springer')","(0.5734317845412509, 'URN')","(0.5734317845412509, 'Update')","(0.5734317845412509, 'WebAnnotationClient')","(0.5980115672826916, 'Canvas')","(0.5980115672826916, 'PDF')","(0.5980115672826916, 'Selector')","(0.5980115672826916, 'URL')","(0.5980115672826918, 'MoodleReport')","(0.598011567282692, 'Assessing')","(0.598011567282692, 'BuiltIn')","(0.5980115672826922, 'Codebook')","(0.5980115672826922, 'UserFilter')","(0.6188882141982787, 'Classifying')","(0.6188882141982788, 'RenameCodebook')","(0.6249201441758574, 'CodebookDelete')","(0.6249201441758574, 'DOI')","(0.629627743286798, 'DeleteAll')","(0.6296277432867983, 'GoogleSheetConsumer')","(0.6296277432867983, 'ImportCodebook')","(0.6296277432867983, 'LastAnnotation')","(0.6296277432867989, 'Remote')","(0.6366677544033259, 'TXT')","(0.636667754403326, 'MoodleResource')","(0.6366677544033263, 'ApplicationBased')","(0.6394154098287435, 'Replying')","(0.6394154098287437, 'CodebookUpdate')","(0.6394154098287437, 'Manual')","(0.6418072671553332, 'Dropbox')","(0.6418072671553334, 'PreviousAssignments')","(0.6439171597215947, 'Hierarchy')","(0.6490258331880653, 'Multivalued')","(0.6504261365905242, 'AnnotationServer')","(0.6528961594211273, 'TextSummary')","(0.6528961594211276, 'ScienceDirect')","(0.6559667195038311, 'Autocomplete')","(0.6559667195038311, 'SentimentAnalysis')","(0.6576949233488005, 'Neo4J')","(0.6639628584370256, 'GoogleSheetProvider')","(0.6653369632863377, 'BrowserStorage')","(0.6717612512518432, 'AnnotatedPDF')","(0.6717612512518436, 'Hypothesis')","(0.6792636455032315, 'SuggestedLiterature')","(0.6885658408131365, 'MoodleProvider')","(1, 'SidebarNavigation')"
MoodleProvider,"(0.6681046915288826, 'ACM')","(0.6681046915288826, 'Alphabetical')","(0.6681046915288826, 'AnnotationList')","(0.6681046915288826, 'Categorize')","(0.6681046915288826, 'Commenting')","(0.6681046915288826, 'Create')","(0.6681046915288826, 'Date')","(0.6681046915288826, 'Delete')","(0.6681046915288826, 'Export')","(0.6681046915288826, 'ExportCodebook')","(0.6681046915288826, 'HTML')","(0.6681046915288826, 'Hosting')","(0.6681046915288826, 'ImportAnnotations')","(0.6681046915288826, 'JSON')","(0.6681046915288826, 'MoodleComment')","(0.6681046915288826, 'MoodleConsumer')","(0.6681046915288826, 'MoodleResourceBased')","(0.6681046915288826, 'Number')","(0.6681046915288826, 'Springer')","(0.6681046915288826, 'URN')","(0.6681046915288826, 'Update')","(0.6681046915288826, 'WebAnnotationClient')","(0.6774049922538279, 'Canvas')","(0.6774049922538279, 'Selector')","(0.6774049922538279, 'URL')","(0.6774049922538281, 'Assessing')","(0.6774049922538281, 'BuiltIn')","(0.6774049922538281, 'Codebook')","(0.6774049922538281, 'MoodleReport')","(0.6774049922538281, 'PDF')","(0.6774049922538283, 'UserFilter')","(0.6828633504652317, 'Classifying')","(0.6828633504652317, 'RenameCodebook')","(0.6840919620539526, 'CodebookDelete')","(0.6840919620539527, 'DOI')","(0.6849553933455532, 'DeleteAll')","(0.6849553933455532, 'GoogleSheetConsumer')","(0.6849553933455532, 'ImportCodebook')","(0.6849553933455532, 'LastAnnotation')","(0.684955393345554, 'Remote')","(0.686105312228054, 'TXT')","(0.6861053122280543, 'ApplicationBased')","(0.6861053122280544, 'MoodleResource')","(0.6865123677622915, 'CodebookUpdate')","(0.6865123677622915, 'Manual')","(0.6865123677622915, 'Replying')","(0.6868493123094287, 'PreviousAssignments')","(0.6868493123094289, 'Dropbox')","(0.6871338877652209, 'Hierarchy')","(0.6877780170570283, 'Multivalued')","(0.687944425281956, 'AnnotationServer')","(0.6882283769993696, 'TextSummary')","(0.6882283769993697, 'ScienceDirect')","(0.6885658408131365, 'SidebarNavigation')","(0.6885658408131368, 'Autocomplete')","(0.6885658408131368, 'SentimentAnalysis')","(0.6887490122710769, 'Neo4J')","(0.6893804878492356, 'GoogleSheetProvider')","(0.6895136134057311, 'BrowserStorage')","(0.6901244146157731, 'AnnotatedPDF')","(0.6901244146157735, 'Hypothesis')","(0.6908623953557897, 'SuggestedLiterature')","(1, 'MoodleProvider')"
ImportAnnotations,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
Alphabetical,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
MoodleResourceBased,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
DeleteAll,"(0.4360621241506528, 'ACM')","(0.4360621241506528, 'Alphabetical')","(0.4360621241506528, 'AnnotationList')","(0.4360621241506528, 'Categorize')","(0.4360621241506528, 'Commenting')","(0.4360621241506528, 'Create')","(0.4360621241506528, 'Date')","(0.4360621241506528, 'Delete')","(0.4360621241506528, 'Export')","(0.4360621241506528, 'ExportCodebook')","(0.4360621241506528, 'HTML')","(0.4360621241506528, 'Hosting')","(0.4360621241506528, 'ImportAnnotations')","(0.4360621241506528, 'JSON')","(0.4360621241506528, 'MoodleComment')","(0.4360621241506528, 'MoodleConsumer')","(0.4360621241506528, 'MoodleResourceBased')","(0.4360621241506528, 'Number')","(0.4360621241506528, 'Springer')","(0.4360621241506528, 'URN')","(0.4360621241506528, 'Update')","(0.4360621241506528, 'WebAnnotationClient')","(0.49337286677193315, 'Canvas')","(0.49337286677193326, 'PDF')","(0.49337286677193326, 'Selector')","(0.49337286677193326, 'URL')","(0.4933728667719336, 'Assessing')","(0.4933728667719336, 'BuiltIn')","(0.4933728667719336, 'MoodleReport')","(0.49337286677193387, 'Codebook')","(0.49337286677193387, 'UserFilter')","(0.5446152940059282, 'Classifying')","(0.5446152940059283, 'RenameCodebook')","(0.5593411379857676, 'CodebookDelete')","(0.5593411379857678, 'DOI')","(0.5706940096062938, 'GoogleSheetConsumer')","(0.5706940096062939, 'LastAnnotation')","(0.570694009606294, 'ImportCodebook')","(0.5706940096062942, 'Remote')","(0.5873272702079857, 'MoodleResource')","(0.5873272702079864, 'ApplicationBased')","(0.5873272702079866, 'TXT')","(0.593676538087617, 'Manual')","(0.5936765380876172, 'Replying')","(0.5936765380876177, 'CodebookUpdate')","(0.5991271003013381, 'Dropbox')","(0.5991271003013385, 'PreviousAssignments')","(0.6038710055957086, 'Hierarchy')","(0.6150843302426489, 'Multivalued')","(0.6180854491699665, 'AnnotationServer')","(0.6232981316583195, 'TextSummary')","(0.6232981316583199, 'ScienceDirect')","(0.6296277432867979, 'Autocomplete')","(0.6296277432867979, 'SentimentAnalysis')","(0.629627743286798, 'SidebarNavigation')","(0.6331140215404556, 'Neo4J')","(0.645275030303366, 'GoogleSheetProvider')","(0.6478364392333547, 'BrowserStorage')","(0.6592931941531543, 'AnnotatedPDF')","(0.6592931941531546, 'Hypothesis')","(0.6715555619896514, 'SuggestedLiterature')","(0.6849553933455532, 'MoodleProvider')","(1, 'DeleteAll')"
Remote,"(0.027771897227639338, 'GoogleSheetProvider')","(0.4360621241506535, 'ACM')","(0.4360621241506535, 'Alphabetical')","(0.4360621241506535, 'AnnotationList')","(0.4360621241506535, 'Categorize')","(0.4360621241506535, 'Commenting')","(0.4360621241506535, 'Create')","(0.4360621241506535, 'Date')","(0.4360621241506535, 'Delete')","(0.4360621241506535, 'Export')","(0.4360621241506535, 'ExportCodebook')","(0.4360621241506535, 'HTML')","(0.4360621241506535, 'Hosting')","(0.4360621241506535, 'ImportAnnotations')","(0.4360621241506535, 'JSON')","(0.4360621241506535, 'MoodleComment')","(0.4360621241506535, 'MoodleConsumer')","(0.4360621241506535, 'MoodleResourceBased')","(0.4360621241506535, 'Number')","(0.4360621241506535, 'Springer')","(0.4360621241506535, 'URN')","(0.4360621241506535, 'Update')","(0.4360621241506535, 'WebAnnotationClient')","(0.49337286677193337, 'Canvas')","(0.49337286677193337, 'Selector')","(0.4933728667719336, 'MoodleReport')","(0.4933728667719336, 'PDF')","(0.4933728667719336, 'URL')","(0.4933728667719338, 'Codebook')","(0.4933728667719338, 'UserFilter')","(0.4933728667719339, 'Assessing')","(0.4933728667719339, 'BuiltIn')","(0.5446152940059286, 'Classifying')","(0.5446152940059288, 'RenameCodebook')","(0.559341137985768, 'CodebookDelete')","(0.5593411379857681, 'DOI')","(0.5706940096062942, 'DeleteAll')","(0.5706940096062942, 'GoogleSheetConsumer')","(0.5706940096062944, 'LastAnnotation')","(0.5706940096062945, 'ImportCodebook')","(0.5873272702079857, 'MoodleResource')","(0.5873272702079864, 'ApplicationBased')","(0.5873272702079868, 'TXT')","(0.593676538087618, 'Manual')","(0.593676538087618, 'Replying')","(0.5936765380876183, 'CodebookUpdate')","(0.5991271003013385, 'Dropbox')","(0.5991271003013388, 'PreviousAssignments')","(0.6038710055957088, 'Hierarchy')","(0.6150843302426492, 'Multivalued')","(0.6180854491699671, 'AnnotationServer')","(0.6232981316583205, 'TextSummary')","(0.6232981316583207, 'ScienceDirect')","(0.6296277432867987, 'Autocomplete')","(0.6296277432867987, 'SentimentAnalysis')","(0.6296277432867989, 'SidebarNavigation')","(0.6331140215404562, 'Neo4J')","(0.647836439233356, 'BrowserStorage')","(0.6592931941531546, 'AnnotatedPDF')","(0.6592931941531548, 'Hypothesis')","(0.6715555619896519, 'SuggestedLiterature')","(0.684955393345554, 'MoodleProvider')","(1, 'Remote')"
JSON,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
