QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.10116583933590807, 'ImportAnnotations')","(0.11355338665198067, 'DeleteAll')","(0.17575699710629822, 'RenameCodebook')","(0.17581876178202976, 'CodebookDelete')","(0.20002403237661964, 'ExportCodebook')","(0.2030532631585176, 'Manual')","(0.23380851406997066, 'ImportCodebook')","(0.24450225250416552, 'BuiltIn')","(0.24821718064884107, 'ApplicationBased')","(0.3150932534478307, 'Export')","(0.32671333770918864, 'Canvas')","(0.33035366328799487, 'Codebook')","(0.35488169144184556, 'AnnotatedPDF')","(0.3736790229076229, 'PDF')","(0.3830400250771777, 'LastAnnotation')","(0.405799978726908, 'AnnotationList')","(0.4147995061754221, 'TextSummary')","(0.4604109427378666, 'UserFilter')","(0.46601822968614826, 'Update')","(0.46836673025670456, 'Delete')","(0.47125824593884746, 'Create')","(0.5312930352564691, 'CodebookUpdate')","(0.5753189490050283, 'BrowserStorage')","(0.5905643453045208, 'MoodleReport')","(0.6106473148576652, 'MoodleResource')","(0.6171728722163061, 'Remote')","(0.6193476647712857, 'PreviousAssignments')","(0.6249890401432177, 'SidebarNavigation')","(0.6307425251629513, 'Autocomplete')","(0.6341040832945227, 'Replying')","(0.6408004834444045, 'GoogleSheetProvider')","(0.6472704355958602, 'Selector')","(0.6645682437792109, 'Hierarchy')","(0.6694903928497281, 'MoodleResourceBased')","(0.6697671629373174, 'URL')","(0.6741737192601811, 'WebAnnotationClient')","(0.6759876518173713, 'Number')","(0.675993670822666, 'Date')","(0.6766118171571278, 'Alphabetical')","(0.6777820808514085, 'HTML')","(0.6788448618678208, 'Hypothesis')","(0.6823652893052099, 'TXT')","(0.683069077333499, 'MoodleComment')","(0.683327320448436, 'Assessing')","(0.6847326948305748, 'SentimentAnalysis')","(0.685478059128726, 'Categorize')","(0.6857244219899525, 'URN')","(0.6867406941312526, 'Commenting')","(0.6873501624362133, 'MoodleConsumer')","(0.6874317719216142, 'Dropbox')","(0.6885472071798968, 'ACM')","(0.6885472071798971, 'DOI')","(0.688691830144734, 'ScienceDirect')","(0.6887313155820549, 'Neo4J')","(0.6890080746859772, 'Springer')","(0.6892060505917164, 'Classifying')","(0.6893108031480505, 'SuggestedLiterature')","(0.6903588752492495, 'Hosting')","(0.6906678493191312, 'Multivalued')","(0.6913596733074517, 'AnnotationServer')","(0.6914812456854554, 'GoogleSheetConsumer')","(0.6924556039380526, 'MoodleProvider')","(1, 'JSON')"
ApplicationBased,"(0.044099049345008426, 'Manual')","(0.04867901630114127, 'BuiltIn')","(0.10946662877654552, 'RenameCodebook')","(0.10947268799711812, 'CodebookDelete')","(0.1385560397765506, 'ExportCodebook')","(0.1555826039295346, 'ImportCodebook')","(0.17061504140311334, 'Codebook')","(0.24821718064884107, 'JSON')","(0.27768850230517633, 'ImportAnnotations')","(0.2822332169688628, 'Export')","(0.3723824931511692, 'Hypothesis')","(0.38132882726928896, 'AnnotationServer')","(0.41959283827722627, 'Remote')","(0.42593917933993475, 'DeleteAll')","(0.4631032144953561, 'WebAnnotationClient')","(0.46740033862576136, 'BrowserStorage')","(0.5194747098278416, 'CodebookUpdate')","(0.5446534968870841, 'PDF')","(0.5472926984554168, 'GoogleSheetProvider')","(0.5861774337344829, 'Neo4J')","(0.5947803381904238, 'MoodleResource')","(0.6008432847090881, 'ScienceDirect')","(0.6041224373171277, 'PreviousAssignments')","(0.6296871531227122, 'Hosting')","(0.6478389880137415, 'Selector')","(0.648863353639038, 'MoodleResourceBased')","(0.6490792228636506, 'MoodleConsumer')","(0.6494875055975284, 'MoodleProvider')","(0.6534442716712823, 'TextSummary')","(0.6549153478435263, 'MoodleReport')","(0.6646269652573964, 'MoodleComment')","(0.6649362427830896, 'Replying')","(0.667005617990932, 'Canvas')","(0.6712140405661794, 'TXT')","(0.6762425089377675, 'Autocomplete')","(0.6808777917144332, 'URL')","(0.6853184056710908, 'Number')","(0.6853191724697084, 'Date')","(0.6856315690621233, 'Alphabetical')","(0.6863533317383786, 'HTML')","(0.6889553763088279, 'LastAnnotation')","(0.6892920226553118, 'Assessing')","(0.6896119728311126, 'AnnotationList')","(0.690046104362608, 'SentimentAnalysis')","(0.690205467452705, 'Categorize')","(0.690432139793858, 'URN')","(0.6906650462335301, 'Update')","(0.6906897997615886, 'Commenting')","(0.6907526894874819, 'Create')","(0.6908049428513816, 'Delete')","(0.690941868835887, 'Dropbox')","(0.6913351606507243, 'ACM')","(0.6913351606507245, 'DOI')","(0.6914949529384216, 'Springer')","(0.6915788899206397, 'AnnotatedPDF')","(0.6915998055798874, 'SuggestedLiterature')","(0.6916110655239042, 'Classifying')","(0.6916509248681181, 'UserFilter')","(0.6918097617527351, 'SidebarNavigation')","(0.6920811851702735, 'Multivalued')","(0.6923968714259701, 'GoogleSheetConsumer')","(0.6924940334257654, 'Hierarchy')","(1, 'ApplicationBased')"
URL,"(0.03432650899315411, 'Dropbox')","(0.03700043938822964, 'DOI')","(0.06133365134795229, 'ScienceDirect')","(0.2642581171512478, 'WebAnnotationClient')","(0.4829979035989729, 'TXT')","(0.5969283563957861, 'MoodleResourceBased')","(0.6230861681356468, 'Hypothesis')","(0.6267566551308359, 'Number')","(0.6268520270580968, 'Date')","(0.6312446259684672, 'Alphabetical')","(0.6366677544033249, 'HTML')","(0.6432008093023706, 'Export')","(0.6472895470440152, 'PDF')","(0.656393345681605, 'LastAnnotation')","(0.6590036815881739, 'MoodleComment')","(0.6601147522748063, 'Remote')","(0.6611201847189958, 'Canvas')","(0.6615864741287094, 'Assessing')","(0.6622273382017424, 'AnnotationList')","(0.6627554893373024, 'SentimentAnalysis')","(0.6637771920196367, 'TextSummary')","(0.6666191984034877, 'URN')","(0.6697671629373174, 'JSON')","(0.6700923794775063, 'Categorize')","(0.6701366976033083, 'Autocomplete')","(0.6712365871819467, 'Create')","(0.6719879048833917, 'Delete')","(0.672292557859197, 'Update')","(0.6728647824282405, 'ImportAnnotations')","(0.6745747295476684, 'Commenting')","(0.6748034752999146, 'MoodleConsumer')","(0.6748638479822636, 'DeleteAll')","(0.6749517108135943, 'MoodleReport')","(0.6767317773462445, 'Codebook')","(0.6767440901277482, 'MoodleResource')","(0.6775523239424406, 'Selector')","(0.6780513939900982, 'Replying')","(0.6788221857772722, 'BrowserStorage')","(0.6789839916954898, 'Neo4J')","(0.679201705308336, 'ImportCodebook')","(0.6792886345695033, 'BuiltIn')","(0.6799210985893285, 'Classifying')","(0.6802281019881264, 'ACM')","(0.6808777917144332, 'ApplicationBased')","(0.6810910592052379, 'AnnotatedPDF')","(0.6815199215107064, 'Springer')","(0.681813343929518, 'PreviousAssignments')","(0.6819132002384409, 'SidebarNavigation')","(0.6823345825286984, 'SuggestedLiterature')","(0.6823812572681937, 'ExportCodebook')","(0.6826294909372885, 'Hierarchy')","(0.6827212295986407, 'UserFilter')","(0.6830567409049355, 'GoogleSheetProvider')","(0.6833486299829041, 'Hosting')","(0.6837569303948237, 'Manual')","(0.6856536284183665, 'Multivalued')","(0.6857727663421291, 'RenameCodebook')","(0.68593310045578, 'CodebookUpdate')","(0.6859555728995304, 'CodebookDelete')","(0.6871331648555008, 'AnnotationServer')","(0.6873778736064675, 'GoogleSheetConsumer')","(0.6891586711770479, 'MoodleProvider')","(1, 'URL')"
URN,"(0.34132404039657, 'TXT')","(0.3513110716542578, 'ACM')","(0.35171147114996737, 'Springer')","(0.3585382090215882, 'Hosting')","(0.4076366196505788, 'MoodleResourceBased')","(0.5926914298258261, 'TextSummary')","(0.6247047884698521, 'MoodleResource')","(0.6309775629320116, 'HTML')","(0.6377722284043318, 'PDF')","(0.6494867536977285, 'Manual')","(0.6666191984034877, 'URL')","(0.6716625875603378, 'WebAnnotationClient')","(0.6737558289515168, 'Number')","(0.6737629066980844, 'Date')","(0.6744793601122017, 'Alphabetical')","(0.6778758172760477, 'Export')","(0.6812478207429917, 'LastAnnotation')","(0.6819325633515115, 'MoodleComment')","(0.6822330799790446, 'Assessing')","(0.6825414147554888, 'Canvas')","(0.6829019889685402, 'AnnotationList')","(0.6834287625170575, 'Remote')","(0.6838318224248632, 'SentimentAnalysis')","(0.6846966015371077, 'Categorize')","(0.6857244219899525, 'JSON')","(0.6859132841815885, 'Update')","(0.6860507589975282, 'Create')","(0.68613029116582, 'Commenting')","(0.6862268964293916, 'Delete')","(0.6867572563298244, 'Autocomplete')","(0.6868094948869251, 'MoodleConsumer')","(0.6869096180492764, 'Dropbox')","(0.687543882626393, 'DeleteAll')","(0.6879505897006727, 'ImportAnnotations')","(0.6881576673929366, 'DOI')","(0.6882568347590443, 'MoodleReport')","(0.6882810266271069, 'Selector')","(0.6883082226317678, 'ScienceDirect')","(0.6883516041116688, 'Neo4J')","(0.6888467679670001, 'AnnotatedPDF')","(0.6888744346986035, 'Classifying')","(0.6890038963394514, 'SuggestedLiterature')","(0.689017273173868, 'Replying')","(0.6891662875991873, 'UserFilter')","(0.6893178380172729, 'Codebook')","(0.6894064588768819, 'BrowserStorage')","(0.6895262397762796, 'SidebarNavigation')","(0.6897972639223255, 'PreviousAssignments')","(0.6897996431914334, 'ImportCodebook')","(0.6902556241195371, 'BuiltIn')","(0.6903941875752628, 'ExportCodebook')","(0.690432139793858, 'ApplicationBased')","(0.6904882672046146, 'Multivalued')","(0.6905459832146308, 'RenameCodebook')","(0.6906292621548329, 'Hypothesis')","(0.690635268796593, 'CodebookDelete')","(0.6911768171792683, 'Hierarchy')","(0.691233780462774, 'AnnotationServer')","(0.6912966840693071, 'GoogleSheetProvider')","(0.6913638944676661, 'GoogleSheetConsumer')","(0.691657618494953, 'CodebookUpdate')","(0.6923952612062017, 'MoodleProvider')","(1, 'URN')"
TXT,"(0.34132404039657, 'URN')","(0.4495131884972507, 'ACM')","(0.45019226504816134, 'Springer')","(0.45544163794070874, 'Hosting')","(0.4829979035989729, 'URL')","(0.4856450979771324, 'MoodleResourceBased')","(0.509723902727811, 'Dropbox')","(0.5114635636575149, 'DOI')","(0.5157526513255801, 'ScienceDirect')","(0.537713695196644, 'WebAnnotationClient')","(0.5481562907245748, 'HTML')","(0.565951589487717, 'PDF')","(0.5738157486876669, 'MoodleResource')","(0.594983856051198, 'MoodleConsumer')","(0.5992108025680549, 'MoodleProvider')","(0.6025515015120347, 'TextSummary')","(0.6107363898571984, 'MoodleReport')","(0.6281107447234138, 'Hypothesis')","(0.6303061137759194, 'MoodleComment')","(0.6547899501199921, 'Manual')","(0.6599105764447303, 'Autocomplete')","(0.6618283322249306, 'Number')","(0.6618427525726918, 'Date')","(0.6631614945690567, 'Alphabetical')","(0.6691335004316585, 'Export')","(0.6712140405661794, 'ApplicationBased')","(0.6750180903814941, 'LastAnnotation')","(0.6767609198970703, 'Assessing')","(0.6772201613072266, 'Canvas')","(0.6778269668615968, 'AnnotationList')","(0.6785418306664828, 'Remote')","(0.6792626882290588, 'SentimentAnalysis')","(0.6808775708623812, 'Categorize')","(0.6823652893052099, 'JSON')","(0.6827590318258854, 'Update')","(0.6829006563829624, 'Create')","(0.6831828945398402, 'Commenting')","(0.6831866691958968, 'Delete')","(0.6851607621129704, 'DeleteAll')","(0.6855717081310397, 'ImportAnnotations')","(0.6862896587895562, 'Selector')","(0.6864741766549376, 'Neo4J')","(0.6872125733959866, 'Classifying')","(0.6872409371794033, 'AnnotatedPDF')","(0.6872569682657077, 'Replying')","(0.6875297026571339, 'SuggestedLiterature')","(0.687538956432915, 'Codebook')","(0.6877624876385874, 'UserFilter')","(0.6877923905738255, 'BrowserStorage')","(0.6881608593493225, 'SidebarNavigation')","(0.6883009251326151, 'ImportCodebook')","(0.6884762604975232, 'PreviousAssignments')","(0.6888331070774061, 'BuiltIn')","(0.689238932172668, 'ExportCodebook')","(0.689598518112174, 'Multivalued')","(0.6896761526822447, 'RenameCodebook')","(0.6897958125032799, 'CodebookDelete')","(0.6901432733602777, 'Hierarchy')","(0.6903082364102746, 'GoogleSheetProvider')","(0.6905836695584061, 'AnnotationServer')","(0.6907515179104989, 'GoogleSheetConsumer')","(0.6909646794590345, 'CodebookUpdate')","(1, 'TXT')"
Autocomplete,"(0.11749641084684798, 'Classifying')","(0.12602296545580438, 'SidebarNavigation')","(0.14916264062106022, 'Multivalued')","(0.1539187199188256, 'Hierarchy')","(0.1809307395113618, 'CodebookUpdate')","(0.23350724227775077, 'MoodleReport')","(0.2875818228830794, 'Number')","(0.3049930282062957, 'Export')","(0.3282861672578787, 'Selector')","(0.35237217345580535, 'Replying')","(0.35508652896756177, 'Codebook')","(0.3792860501653379, 'Create')","(0.4019817652824966, 'ImportAnnotations')","(0.40690947558774515, 'Delete')","(0.41466229123941956, 'Date')","(0.4201693990946992, 'Remote')","(0.4336814799643134, 'MoodleComment')","(0.4417446489758988, 'Update')","(0.4671667118976035, 'PreviousAssignments')","(0.4696347157071179, 'MoodleResource')","(0.4803984250362393, 'Commenting')","(0.4881017225923831, 'MoodleResourceBased')","(0.5214474487251357, 'ImportCodebook')","(0.5391075096512689, 'AnnotationList')","(0.5472771704212267, 'BuiltIn')","(0.5603077252451543, 'ExportCodebook')","(0.5690449486313507, 'WebAnnotationClient')","(0.5767353887788015, 'LastAnnotation')","(0.5867976851061351, 'SentimentAnalysis')","(0.5903516581626456, 'UserFilter')","(0.6012564638108039, 'DeleteAll')","(0.6263656213724946, 'MoodleConsumer')","(0.6284874060299057, 'MoodleProvider')","(0.6307425251629513, 'JSON')","(0.6599105764447303, 'TXT')","(0.6601400764301044, 'Hypothesis')","(0.6701366976033083, 'URL')","(0.672400216533269, 'Canvas')","(0.6735510063153423, 'BrowserStorage')","(0.6762425089377675, 'ApplicationBased')","(0.6762813899235364, 'GoogleSheetProvider')","(0.6777504538751826, 'Alphabetical')","(0.6789832279848864, 'HTML')","(0.6801826520249197, 'AnnotatedPDF')","(0.6820885635469143, 'PDF')","(0.6844640485165812, 'Assessing')","(0.6856847592474875, 'TextSummary')","(0.6864269590771747, 'Categorize')","(0.6867572563298244, 'URN')","(0.6881501425664334, 'Dropbox')","(0.6891193028678189, 'ACM')","(0.6891193028678191, 'DOI')","(0.6892810459453075, 'ScienceDirect')","(0.6893164924908777, 'Neo4J')","(0.6895187712585976, 'Springer')","(0.6897812964420174, 'SuggestedLiterature')","(0.6907299099418205, 'Hosting')","(0.6910117419038774, 'RenameCodebook')","(0.6910844014004347, 'CodebookDelete')","(0.6915769540059663, 'AnnotationServer')","(0.6916419563527141, 'Manual')","(0.691685456710805, 'GoogleSheetConsumer')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.03995485463419449, 'GoogleSheetConsumer')","(0.16344061173902646, 'SentimentAnalysis')","(0.5472926984554168, 'ApplicationBased')","(0.5488363474553404, 'AnnotationServer')","(0.5511382952259339, 'Remote')","(0.5516232603391741, 'Hypothesis')","(0.5523134642373092, 'BuiltIn')","(0.5663477909255966, 'Codebook')","(0.5757633774464663, 'WebAnnotationClient')","(0.5777280352985741, 'Manual')","(0.615236844013078, 'BrowserStorage')","(0.6161221104765959, 'Hierarchy')","(0.6260910241522794, 'ExportCodebook')","(0.6262274557237528, 'Export')","(0.6269040781131766, 'ImportCodebook')","(0.6294295777631953, 'Neo4J')","(0.6303295129460119, 'ImportAnnotations')","(0.6349907866442287, 'RenameCodebook')","(0.6350073433775325, 'CodebookDelete')","(0.6365377842108613, 'ScienceDirect')","(0.6408004834444045, 'JSON')","(0.6434417012114549, 'CodebookUpdate')","(0.6516459124514657, 'Hosting')","(0.6516727322085526, 'DeleteAll')","(0.6600451856009185, 'PDF')","(0.6616794439727234, 'PreviousAssignments')","(0.6633270635670763, 'Replying')","(0.6663103995764053, 'Selector')","(0.6726730235051728, 'Number')","(0.6743318886663819, 'MoodleResource')","(0.6745587492553107, 'Date')","(0.6756207443481566, 'Multivalued')","(0.6756405347578875, 'SidebarNavigation')","(0.6762813899235364, 'Autocomplete')","(0.6768030142566424, 'Classifying')","(0.6780254337683216, 'TextSummary')","(0.6783939598500577, 'MoodleReport')","(0.6806638486159262, 'Create')","(0.6808256359657351, 'Update')","(0.680911227505474, 'Delete')","(0.6815285618012857, 'Canvas')","(0.6830418154464076, 'MoodleResourceBased')","(0.6830567409049355, 'URL')","(0.6872373510860985, 'Alphabetical')","(0.6878648752415182, 'HTML')","(0.6900924313483343, 'LastAnnotation')","(0.6903082364102746, 'TXT')","(0.6903186837785887, 'MoodleComment')","(0.6903612932321195, 'Assessing')","(0.6906322873862614, 'AnnotationList')","(0.6910964872129903, 'Categorize')","(0.6912966840693071, 'URN')","(0.691470028299274, 'Commenting')","(0.6916583342570908, 'Dropbox')","(0.6916776776230298, 'MoodleConsumer')","(0.691941982150418, 'ACM')","(0.6919419821504182, 'DOI')","(0.6920532844298182, 'Springer')","(0.6921154622732881, 'AnnotatedPDF')","(0.6921250121576756, 'SuggestedLiterature')","(0.6921596041498572, 'UserFilter')","(0.6929358560239803, 'MoodleProvider')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.05693568688497153, 'MoodleComment')","(0.25090903071882603, 'MoodleResource')","(0.34085855239629614, 'AnnotationList')","(0.44622980021749636, 'WebAnnotationClient')","(0.46322368610809306, 'LastAnnotation')","(0.4671667118976035, 'Autocomplete')","(0.4809633429633684, 'MoodleReport')","(0.5365943745095358, 'Remote')","(0.6031517306162122, 'Manual')","(0.6041224373171277, 'ApplicationBased')","(0.6049971896467772, 'BuiltIn')","(0.6107110829611756, 'RenameCodebook')","(0.6107473884179426, 'CodebookDelete')","(0.612756000479104, 'ExportCodebook')","(0.6136347600591043, 'Codebook')","(0.6154723455454704, 'ImportCodebook')","(0.6193476647712857, 'JSON')","(0.6198035362024839, 'Export')","(0.6224502038266703, 'ImportAnnotations')","(0.6360028859862595, 'DeleteAll')","(0.6488638922971162, 'CodebookUpdate')","(0.648903686615639, 'PDF')","(0.6511554782402464, 'BrowserStorage')","(0.6616794439727234, 'GoogleSheetProvider')","(0.6731096169809536, 'Selector')","(0.6737505868940171, 'TextSummary')","(0.6756448586445678, 'AnnotationServer')","(0.6756932867392547, 'Hypothesis')","(0.6782611686949765, 'Canvas')","(0.6805300468183183, 'Neo4J')","(0.6811491465146993, 'ScienceDirect')","(0.6817484430126517, 'MoodleResourceBased')","(0.681813343929518, 'URL')","(0.6833165911731682, 'Hosting')","(0.6852550317252212, 'Number')","(0.6852564370339405, 'Date')","(0.685530537182588, 'Alphabetical')","(0.6857594000769376, 'Replying')","(0.6861231151543854, 'HTML')","(0.6884762604975232, 'TXT')","(0.6887058892068448, 'Assessing')","(0.6893924147883852, 'SentimentAnalysis')","(0.6896108218422909, 'Categorize')","(0.6897972639223255, 'URN')","(0.6900816671095791, 'Update')","(0.6901267470634762, 'Commenting')","(0.6901617731775409, 'Create')","(0.6902217403937412, 'Delete')","(0.6904070037041276, 'MoodleConsumer')","(0.690407905110213, 'Dropbox')","(0.6908662404620817, 'ACM')","(0.6908662404620818, 'DOI')","(0.6910595866647129, 'Springer')","(0.6911523912351863, 'AnnotatedPDF')","(0.6911850143217706, 'Classifying')","(0.6911886467078552, 'SuggestedLiterature')","(0.6912521708073336, 'UserFilter')","(0.6914375207105059, 'SidebarNavigation')","(0.6917997396420579, 'Multivalued')","(0.6922084759277732, 'GoogleSheetConsumer')","(0.6922926651027528, 'Hierarchy')","(0.6927794512963752, 'MoodleProvider')","(1, 'PreviousAssignments')"
Codebook,"(0.05969257879085308, 'Export')","(0.06460761573973173, 'BuiltIn')","(0.09631689669394994, 'ImportCodebook')","(0.13148925552286808, 'ExportCodebook')","(0.15454530276748485, 'ImportAnnotations')","(0.15501269490942626, 'CodebookUpdate')","(0.17061504140311334, 'ApplicationBased')","(0.1870924614925026, 'Manual')","(0.23042076984241472, 'RenameCodebook')","(0.2304466672392707, 'CodebookDelete')","(0.28387953031516766, 'Multivalued')","(0.2870537804876749, 'Hierarchy')","(0.29393430143227556, 'SidebarNavigation')","(0.33035366328799487, 'JSON')","(0.35508652896756177, 'Autocomplete')","(0.3577426591087224, 'Number')","(0.3667376380508519, 'Classifying')","(0.40619539954069095, 'Remote')","(0.446883560673109, 'Date')","(0.4500168826389307, 'MoodleReport')","(0.46626294331855866, 'DeleteAll')","(0.4804614853986512, 'BrowserStorage')","(0.514185602142081, 'Selector')","(0.5201796888458048, 'AnnotationServer')","(0.5236174600252895, 'Hypothesis')","(0.551041190259283, 'WebAnnotationClient')","(0.5568750133041624, 'Create')","(0.5606939608330432, 'PDF')","(0.5635699957956121, 'Delete')","(0.5637338877019056, 'Update')","(0.5663477909255966, 'GoogleSheetProvider')","(0.5797291355939133, 'Replying')","(0.6136347600591043, 'PreviousAssignments')","(0.6197361596723167, 'Neo4J')","(0.6282213888429302, 'ScienceDirect')","(0.6376798344544607, 'MoodleResource')","(0.6463841262725987, 'Hosting')","(0.6552613023714118, 'TextSummary')","(0.658229445421662, 'Alphabetical')","(0.6672769013542525, 'Canvas')","(0.676668161026851, 'MoodleResourceBased')","(0.6767317773462445, 'URL')","(0.6838400460196178, 'HTML')","(0.6872961706138427, 'LastAnnotation')","(0.687538956432915, 'TXT')","(0.6876692678904754, 'MoodleComment')","(0.6877640665839022, 'Assessing')","(0.6881919761801453, 'AnnotationList')","(0.6887760104825891, 'SentimentAnalysis')","(0.6890253001833877, 'Categorize')","(0.6893178380172729, 'URN')","(0.6897078922650703, 'Commenting')","(0.6900675982255937, 'Dropbox')","(0.690079947202979, 'MoodleConsumer')","(0.6906347937629584, 'ACM')","(0.6906347937629584, 'DOI')","(0.6908669469700972, 'Springer')","(0.6909834552747998, 'AnnotatedPDF')","(0.6910196109227393, 'SuggestedLiterature')","(0.6910940893494861, 'UserFilter')","(0.6921671486040638, 'GoogleSheetConsumer')","(0.6927721351926613, 'MoodleProvider')","(1, 'Codebook')"
PDF,"(0.1305851253076724, 'HTML')","(0.3609604503507349, 'Canvas')","(0.3736790229076229, 'JSON')","(0.3828766239579819, 'AnnotatedPDF')","(0.3895931670692892, 'LastAnnotation')","(0.41244985536120793, 'AnnotationList')","(0.4325472032616059, 'TextSummary')","(0.4542288952801399, 'DeleteAll')","(0.45580495710530267, 'ImportAnnotations')","(0.5310653820730882, 'RenameCodebook')","(0.5311899104926137, 'CodebookDelete')","(0.5351008695346301, 'ExportCodebook')","(0.53662805690855, 'Manual')","(0.5402199807713421, 'Export')","(0.5408385052659315, 'ImportCodebook')","(0.5434252197366704, 'BuiltIn')","(0.5446534968870841, 'ApplicationBased')","(0.5606939608330432, 'Codebook')","(0.565951589487717, 'TXT')","(0.590293880402097, 'MoodleReport')","(0.6177627155065405, 'CodebookUpdate')","(0.632071057339329, 'MoodleResource')","(0.6377722284043318, 'URN')","(0.6396120932178317, 'BrowserStorage')","(0.6462710599875819, 'MoodleResourceBased')","(0.6472895470440152, 'URL')","(0.648903686615639, 'PreviousAssignments')","(0.6551049849664876, 'WebAnnotationClient')","(0.658972958943927, 'Number')","(0.6589954339078559, 'Date')","(0.6600451856009185, 'GoogleSheetProvider')","(0.6604380381255135, 'Selector')","(0.6605153969550417, 'Alphabetical')","(0.6740870481563441, 'MoodleComment')","(0.6748765128472947, 'Assessing')","(0.6762288901140245, 'Remote')","(0.6771705810493549, 'SentimentAnalysis')","(0.6794404259076894, 'Categorize')","(0.6813721856871824, 'Update')","(0.681379307658986, 'Create')","(0.6817181499052378, 'Delete')","(0.6820097158613543, 'Commenting')","(0.6820885635469143, 'Autocomplete')","(0.6829161109465028, 'MoodleConsumer')","(0.6833663077936958, 'Dropbox')","(0.6854358259744445, 'ScienceDirect')","(0.6854661421833119, 'ACM')","(0.685466142183312, 'DOI')","(0.685495180713131, 'Neo4J')","(0.6860934541326458, 'Replying')","(0.6862802206049577, 'Classifying')","(0.6862976137461572, 'Springer')","(0.6868313799615938, 'SuggestedLiterature')","(0.6870874282738252, 'UserFilter')","(0.6873612832551212, 'SidebarNavigation')","(0.6882963224341494, 'Hosting')","(0.6885564279554861, 'Hypothesis')","(0.6890941033453972, 'Multivalued')","(0.6892340478175896, 'Hierarchy')","(0.6901590606791463, 'AnnotationServer')","(0.6903394789532731, 'GoogleSheetConsumer')","(0.6917027896579057, 'MoodleProvider')","(1, 'PDF')"
Number,"(0.037080952723634375, 'Date')","(0.14946458548084846, 'Hierarchy')","(0.2065791778616718, 'Multivalued')","(0.21727486324611608, 'SidebarNavigation')","(0.22503813414927587, 'Alphabetical')","(0.23366079155728137, 'CodebookUpdate')","(0.2875818228830794, 'Autocomplete')","(0.30760756746737405, 'Classifying')","(0.31659194217450914, 'Export')","(0.3577426591087224, 'Codebook')","(0.40715663409303904, 'MoodleReport')","(0.4161279411321485, 'ImportAnnotations')","(0.48731281149875194, 'ImportCodebook')","(0.5275767689815698, 'Remote')","(0.5284575781736738, 'ExportCodebook')","(0.5308668250749689, 'Create')","(0.5313569516794705, 'Selector')","(0.5325634797445254, 'BuiltIn')","(0.5389931244023546, 'Delete')","(0.5392249166374348, 'Update')","(0.5852022154144416, 'Replying')","(0.6246367506107886, 'MoodleResourceBased')","(0.6267566551308359, 'URL')","(0.6380884038452759, 'WebAnnotationClient')","(0.650710493678224, 'HTML')","(0.658972958943927, 'PDF')","(0.6618283322249306, 'TXT')","(0.6651887456265357, 'LastAnnotation')","(0.667096844041397, 'MoodleComment')","(0.668569984387253, 'Assessing')","(0.6686654713059226, 'Canvas')","(0.6696020089709804, 'AnnotationList')","(0.6708368464588768, 'SentimentAnalysis')","(0.6710923684764193, 'TextSummary')","(0.6726730235051728, 'GoogleSheetProvider')","(0.6737558289515168, 'URN')","(0.6750441801162281, 'Categorize')","(0.6759876518173713, 'JSON')","(0.678562199151066, 'Commenting')","(0.6793524051146518, 'MoodleConsumer')","(0.680093977980652, 'DeleteAll')","(0.6803780273326403, 'Dropbox')","(0.68235369728799, 'MoodleResource')","(0.6826722213598089, 'ScienceDirect')","(0.6827297042610567, 'Neo4J')","(0.6831268735317942, 'ACM')","(0.6831268735317944, 'DOI')","(0.683530633937576, 'BrowserStorage')","(0.6841225321253864, 'AnnotatedPDF')","(0.6841932105403995, 'Springer')","(0.6848707487187802, 'SuggestedLiterature')","(0.6851937622996076, 'UserFilter')","(0.6852550317252212, 'PreviousAssignments')","(0.6853184056710908, 'ApplicationBased')","(0.6860042126386918, 'Hypothesis')","(0.6862941086731711, 'Hosting')","(0.6872699500772417, 'Manual')","(0.6877796274323975, 'RenameCodebook')","(0.6879368473386147, 'CodebookDelete')","(0.6889571225953688, 'AnnotationServer')","(0.6891709291796659, 'GoogleSheetConsumer')","(0.6907515269077584, 'MoodleProvider')","(1, 'Number')"
